"","GSM578408","GSM578409","GSM578410","GSM578411","GSM578412","GSM578413","GSM578414","GSM578415","GSM578416","GSM578417","GSM578418","GSM578419","GSM578420","GSM578421","GSM578422","GSM578423","GSM578424","GSM578425","GSM578426","GSM578427","GSM578428","GSM578429","GSM578430","GSM578431","GSM578432","GSM578433","GSM578434","GSM578435","GSM578436","GSM578437","GSM578438","GSM578439","GSM578440","GSM578441","GSM578442","GSM578443","GSM578444","GSM578445","GSM578446","GSM578447","GSM578448","GSM578449","GSM578450","GSM578451","GSM578452","GSM578453","GSM578454","GSM578455","GSM578456","GSM578457","GSM578458","GSM578459","GSM578460","GSM578461","GSM578462","GSM578463","GSM578464","GSM578465","GSM578466","GSM578467","GSM578468","GSM578469","GSM578470","GSM578471","GSM578472","GSM578473"
"A_06_P2228",0.101307078,0.043741855,0.207055084,-0.000677952,-0.056262193,-0.212307003,0.179627099,-0.068823883,-0.043655097,-0.007954754,0.11832145,-0.194577742,0.04254306,0.124750789,0.021566474,0.155172212,-0.081285615,0.029049525,-0.052647261,0.052847442,0.252821553,0.078181763,0.186212946,-0.037994146,0.000790927,0.129876302,0.163664943,-0.161893691,0.135480633,0.017064802,0.072426459,-0.047270896,-0.336156816,-0.021329741,0.15881869,0.182342147,0.30109644,0.219401391,0.526692617,-0.274446292,-0.251184023,0.212315333,0.386632202,-0.390579624,0.064967413,0.338103635,-0.152618882,-0.349602678,-0.105567847,-0.115629519,-0.187565685,-0.088803304,-0.049322134,0.040744203,0.063158075,-0.023065288,-0.068770534,0.07409265,-0.01087564,-0.060216263,-0.269607799,-0.229270612,-0.003796623,0.237472959,-0.222151954,-0.144698445
"A_06_P2229",-0.27355327,-0.031080118,-0.267390946,-0.082466897,-0.019295787,0.064941081,-0.332708321,-0.234742336,-0.442115222,-0.08055929,-0.12314776,-0.399783579,-0.181467323,-0.016804784,-0.238806346,-0.090339425,-0.248097204,-0.080019992,-0.125114224,-0.15208158,-0.09916206,0.019160123,-0.062391265,-0.121837557,-0.42204022,0.148963713,-0.283604837,-0.193505283,-0.022326136,0.011691678,-0.346453084,-0.210340757,-0.291382765,0.115211358,-0.121887364,0.291524471,-0.08092315,0.353556287,0.029521403,-0.178694153,-0.229006395,0.180746574,0.070263002,-0.194790591,-0.080262064,0.197598112,-0.122000734,-0.256464753,-0.173868538,-0.219983854,-0.230670523,-0.204704304,-0.019061182,-0.193743187,-0.143602667,-0.156895195,-0.175877894,-0.160873938,-0.181575618,-0.129642991,-0.130110671,-0.148435907,-0.050180216,0.109464098,-0.040645979,-0.009527512
"A_06_P2230",0.259715623,-0.14637689,0.138167144,-0.022077823,0.081373396,-0.161026663,0.235651515,0.119498913,0.157208978,-0.003627568,0.01236526,0.040081724,0.103778069,-0.02175875,0.234472784,0.037296069,0.039604924,0.064896531,0.145424949,0.101567007,0.146892545,0.359813306,0.111962207,0.202212303,0.212603944,-0.143286988,0.134952678,0.239359632,0.223722707,0.090954274,0.120474404,0.041375153,0.043946948,0.0592248,-0.077141792,0.095675012,-0.072737064,-0.310468949,-0.086221107,-0.005452122,-0.059481111,0.107368477,-0.015262676,-0.110447956,-0.039464508,0.005508217,-0.00032162,-0.021015441,-0.01832244,0.154365265,0.052565215,0.054006148,-0.111838182,-0.028769727,0.004895125,0.03420326,0.052903707,0.130650064,0.052074201,-0.021354706,-0.039660753,-0.213666246,-0.057510882,0.078498317,-0.09038448,-0.056612173
"A_06_P2231",0.174813401,0.090109227,0.323171822,-0.038074413,-0.026287047,-0.011562806,-0.069257539,0.324883067,-0.007869708,-0.062220386,-0.236710968,0.370158207,-0.017421203,0.153561702,0.164286558,0.213149074,0.234645765,0.081709897,0.116685051,-0.001398913,-0.085106317,0.154594688,0.221092261,0.163429791,0.126089887,-0.079888808,-0.059376234,0.240988947,-0.022754172,0.096418311,0.038182356,0.179085083,0.763768273,-0.021164408,-0.280897553,-0.201409999,-0.193025001,-0.16835625,-0.581899932,0.359063114,0.46455717,-0.151687766,-0.244608787,1.01666967,-0.106617425,-0.399268961,0.390676836,0.931414007,0.289908964,0.37369434,0.288422707,0.312537679,0.200308299,0.31529944,-0.132638643,0.370116741,0.566586791,0.104609916,0.451988853,0.734151509,0.142951666,0.101505129,0.676392493,0.650793004,0.129183098,0.078984333
"A_06_P2232",-0.025578628,-0.222330346,0.022604861,-0.051080483,0.0549814,-0.063734512,0.13761993,-0.076611564,-0.021124109,0.266006096,0.164899961,-0.071733102,0.261150185,0.080946185,0.165554982,-0.214962066,0.116008599,-0.013456045,0.166920129,0.012128224,0.26763596,0.128546948,0.315205476,0.043411039,0.151063675,0.214938525,0.307205235,-0.129718451,0.287752149,0.067956197,0.080554945,-0.106418405,-0.297552165,0.147357224,0.048593996,-0.052395913,0.129143358,0.257709104,0.2338748,-0.239858483,-0.125847865,0.023459251,0.022612181,0.223128469,0.118404463,0.051304814,-0.04131025,0.163013078,-0.243627676,-0.137780735,-0.157254393,-0.309230864,-0.261806153,0.063846897,0.082187683,-0.117170441,-0.162686406,0.056674269,-0.017061945,-0.120535351,-0.350560504,-0.273072027,0.038347375,0.03040687,-0.195327501,-0.236355122
"A_06_P2233",-0.096176926,0.080311897,-0.0558527,0.064327854,0.064014664,0.00286877,0.112437236,0.00387075,0.020024516,-0.061437023,-0.011512507,-0.031766722,0.169353471,-0.023232762,-0.005193939,-0.088093946,0.084100195,0.062169408,0.057493288,0.01836003,0.079887746,-0.013599502,0.068058154,-0.107738741,0.018033179,-0.004490064,0.218400684,-0.050333626,0.108713918,-0.04961153,0.028458137,0.018745924,-0.068503513,0.042186652,0.074507048,0.157692042,0.178856741,0.091943911,0.166143609,-0.067136584,-0.030651496,0.138670301,0.039038493,-0.184130438,0.036137073,0.166457053,0.060780089,-0.256758163,-0.213839575,-0.150168804,-0.192951162,-0.152163745,-0.228434748,-0.025214718,-0.212252522,-0.193453852,0.037623394,-0.085784089,0.078640924,0.063501465,0.174031655,0.189433109,-0.145991599,-0.273768171,0.069660243,-0.068077961
"A_06_P2234",0.181288922,0.091699225,0.087641851,0.141287744,0.208162338,0.047450184,0.185153343,-0.00108326,0.129919684,0.033784915,0.205531364,0.164165664,0.195147565,0.121240394,0.190842094,0.032991995,0.163554673,0.166353144,0.149515442,0.054973855,0.030169933,0.098921002,0.220008527,0.20291476,0.165974601,0.176934663,0.253914244,0.035722395,0.218671626,0.1092737,0.057248703,0.065898374,0.21025078,0.042785195,0.119515285,0.293908115,0.05942198,-0.004278485,0.007062246,0.003334185,0.05734875,-0.063479175,0.047387029,-0.002153986,-0.131695952,-0.116006072,0.094403715,-0.055101897,-0.007618065,-0.048460452,0.004401317,-0.007215362,-0.365107192,-0.26718517,-0.231625793,-0.362627665,-0.43714875,-0.320497558,-0.439926229,-0.386635807,-0.388613923,-0.318736113,-0.026905872,-0.086410151,0.190242963,0.112660271
"A_06_P2235",0.147410454,-0.053084611,0.073335332,0.091172938,0.00297122,0.083043883,0.044800239,0.130678536,0.096811356,0.032952149,0.15175321,0.084675945,0.110929125,0.104951384,0.223184916,0.103202932,0.007746115,-0.035892856,-0.137347019,-0.003845378,0.089241899,-0.009126861,-0.156368936,0.1232308,0.083936475,0.082670295,0.128492585,-0.172011065,0.06617327,-0.119159543,0.315927888,0.138088046,-0.068145766,-0.141638567,0.184858203,-0.092650508,0.580514624,-0.102679377,0.343294476,0.153990195,-0.370499331,0.211663073,0.386358097,-0.364663466,0.441025182,0.135917187,0.102674358,-0.393530834,0.100807755,0.078273067,0.074833704,0.077619316,-0.028095481,0.032302673,0.03785968,0.062680818,0.17096275,0.165061433,0.0450026,0.126632205,-0.014879403,-0.088566974,-0.300058433,-0.183021029,-0.045866208,-0.032091008
"A_06_P2236",0.845450678,-0.008534392,0.679139021,0.115003799,0.339778186,-0.103502822,0.69656706,0.991583796,0.204377172,0.01993085,0.165751999,0.61843625,-0.21561471,0.312484072,0.118095392,0.82012897,0.702712554,0.121060577,0.502411045,0.010258613,0.46326862,0.004119086,0.430774454,0.354869586,0.335880811,-0.061006001,-0.079424974,0.391915763,-0.086282876,0.09434467,0.403356728,0.496255626,0.548144522,0.122985374,-0.346972093,0.005661589,-0.740911832,0.204159842,-0.858807133,0.25711881,0.270905703,-0.206745825,-0.546723097,0.333071212,-0.054092402,-0.362724091,-0.146844043,0.356320935,0.853829261,0.862491354,0.792913564,0.871300229,-0.054358866,-0.135817239,-0.169633215,-0.016243283,0.029880072,-0.208985721,-0.04446559,0.092148438,0.65894625,0.653358152,0.867337506,0.913594723,0.83445039,1.026633033
"A_06_P2237",0.17919037,0.479089691,0.339858004,0.119374152,0.23728651,0.442743641,0.047793417,0.025816456,0.385489009,0.085345369,-0.038840446,0.093825477,0.322483945,-0.145707559,0.092174995,0.145062697,0.081512375,0.061093208,0.171066169,0.03698095,0.079438437,0.138121575,0.178371673,0.101089236,-0.026766328,0.095783545,0.055868057,0.058369507,0.14818068,0.110337722,0.0602206,0.095937707,0.709298812,-0.058668266,-0.568660631,-0.066229235,-0.181400869,-0.259794238,-0.352713326,0.538309897,0.368010651,0.19382312,0.28583172,0.072651769,0.115146824,-0.091687302,0.383624342,-0.003720377,0.226028989,0.192696677,0.130094827,0.231300318,-0.028462677,-0.072087562,-0.17921188,-0.087607877,-0.281716472,-0.489926512,-0.284256238,-0.220297113,0.313094202,0.244841941,0.278434297,-0.036393614,0.610057879,0.520084647
"A_06_P2238",-0.040293923,0.00486954,-0.047297936,0.093013611,0.071475956,0.066641722,-0.036510859,-0.063949679,-0.065891454,0.027935424,0.023682572,0.023277304,0.036200777,-0.023685288,-0.18961103,-0.093291877,0.053426738,0.087260612,-0.064137568,0.209377281,0.037047395,0.118743705,0.097234652,0.024172466,-0.049238074,0.227942604,0.040912028,0.068684503,0.020424533,0.030725631,0.061590473,0.009808293,-0.034024508,0.133635997,0.263621975,0.143767924,-0.053735505,0.195640682,-0.078673678,-0.131071261,0.104627511,0.070003682,-0.013813581,0.147923472,-0.046223014,-0.090310034,-0.20446892,0.140451936,-0.130853939,-0.193254061,-0.173865949,-0.166975909,-0.062569778,-0.049702805,0.167998369,-0.071889813,-0.012282685,0.179408031,0.137742442,-0.013957836,-0.335343596,-0.21531912,0.015572225,0.141289798,-0.278755473,-0.345985537
"A_06_P2239",0.301783732,0.250151405,0.238233858,0.119868014,0.29533252,0.211390468,0.30913668,0.184533351,0.248491901,0.179075962,0.213307354,0.278987998,0.331375903,-0.028429194,0.217115105,0.031310225,0.263841292,0.18372647,0.275107763,0.02482649,0.303935828,0.083084566,0.051821579,0.209901631,0.097584932,0.243314388,0.210535811,0.124428321,0.36926018,0.203931685,0.114051129,-0.112781495,0.215182221,0.322710298,0.269848395,-0.046688948,0.255001866,0.051501822,0.261869736,0.283278959,0.033341797,0.089404028,0.116357499,0.065092857,0.22320407,0.206503113,-0.122940282,0.093525972,-0.038568287,-0.02003436,-0.057980325,-0.063313998,-0.146480036,0.112305774,0.089380615,-0.0136402,0.066107038,0.028209556,0.096285425,-0.015250208,-0.070949483,-0.129404055,-0.104688212,0.015953509,-0.031570028,0.023696243
"A_06_P2240",0.202925989,-0.052002757,0.106382346,-0.100968729,-0.016418219,-0.091213049,0.178557989,0.113883121,0.183056895,-0.18781679,0.137843806,0.183480828,0.023054781,0.212978912,0.179791671,0.070371191,0.151084579,-0.072077133,0.06032131,5.99e-05,-0.060969979,-0.056773423,0.02250108,0.158622106,0.194575813,-0.173750996,-0.146750026,0.058937963,0.009209102,-0.018255544,0.131485234,0.224866248,0.043818046,0.025830093,0.100306663,-0.346543616,0.207449937,0.039636259,0.298496197,0.183649827,0.040459149,0.121861423,0.419328246,0.105518891,0.563074778,0.432843133,0.038122509,0.050608406,0.325072106,0.327831492,0.254880319,0.31310919,0.109207856,0.077988239,0.036389202,0.118587621,0.13006398,0.10055474,0.058365119,0.04372992,0.310787397,0.236361838,-0.493447194,-0.376728369,0.102807906,0.145843622
"A_06_P2241",0.210230657,-0.026400669,0.170734627,0.091982467,0.078556142,0.120833585,0.260247531,0.075411125,-0.061103674,0.194966598,0.010155098,0.170033396,0.158355031,0.202186367,0.041805729,0.229767251,0.180911815,-0.075190947,0.248895085,0.140297894,0.143931439,0.027347205,0.103042877,-0.062862113,0.106123848,0.2266866,0.061248329,0.170187822,0.167647221,0.055773356,0.154283451,0.094504027,0.371449512,0.034729667,0.07438648,0.159669155,-0.221136043,0.059925738,-0.622929719,0.201796256,0.05216146,-0.329927679,-0.442290045,0.311931694,-0.394613393,-0.416224497,-0.048507252,0.407857246,-0.004494191,-0.039329134,-0.038198192,-0.037940808,-0.150612923,-0.134411093,-0.205816559,-0.190364277,-0.018095052,0.001216527,-0.046066596,-0.062329228,-0.162773211,-0.096094072,-0.170956631,0.004653328,-0.127265066,-0.0377141
"A_06_P2242",0.631488045,0.221107874,0.409318195,0.011763541,0.256360685,0.305344727,0.304843519,0.483984514,0.559090855,0.163382299,0.314894801,0.505241298,0.510626615,0.348723106,0.505613339,0.246130757,0.6338507,0.161434834,0.1495821,0.140903595,0.112503247,0.296765995,0.186784729,0.513593033,0.507313076,0.216706696,0.303697434,0.350229256,0.316765648,0.181649386,0.419866204,0.44496689,0.459307083,-0.169068485,0.067851685,0.113127784,0.234089615,-0.095298516,0.113683908,0.109450856,-0.036747471,0.067757067,0.189736164,-0.20752919,-0.127390955,0.077679191,0.005708189,-0.25103196,0.298971252,0.393485567,0.44087198,0.472472765,-0.542898899,-0.307050028,-0.335595485,-0.556121877,-0.338855009,-0.462514348,-0.448722475,-0.601031758,1.377166995,1.370566176,-0.152017833,-0.377438479,-0.109503155,-0.07300602
"A_06_P2243",0.131267651,-0.059542671,0.020502688,-0.003100961,-0.046165533,0.209969426,0.052029599,0.031502711,0.073752534,0.082132294,-0.055423235,0.033455971,-0.014082005,-0.066315643,0.098116656,0.072568703,-0.042995794,0.0630145,0.03037622,-0.068297219,-0.136137421,0.04589019,-0.092434858,-0.074639373,-0.207490023,-0.056764599,-0.143143041,0.087842752,-0.028299015,0.001389073,-0.146239716,0.06166074,0.39820764,0.029853601,-0.398670572,-0.252221584,-0.406731419,-0.139390153,-0.388414815,0.127331026,0.139352632,-0.26338689,-0.140353539,0.647761184,0.176944174,-0.028204219,0.251975018,0.576489949,0.193346123,0.186096898,0.212164989,0.141019311,-0.468067716,-0.59613428,-0.381898727,-0.541934166,-0.60876586,-0.568227889,-0.605538748,-0.626926416,0.260785974,0.101324692,0.051328249,-0.123893732,0.230071786,0.295740634
"A_06_P2244",0.202389112,-0.120727349,-0.052141948,-0.003346887,-0.088371232,-0.163360691,0.143005064,0.092873746,0.111150898,-0.164674897,0.241191737,0.287176074,-0.200473054,0.090350258,0.119329607,0.061488888,0.088218758,-0.039117966,0.043900184,-0.03930095,-0.033046179,-0.079622516,0.01651884,0.206853952,0.249666502,0.072911427,0.034256368,0.272788085,-0.034067403,-0.000668001,0.262718908,0.268798083,0.194675036,0.082767889,0.018318248,-1.030877576,-0.399465479,-0.101082379,-0.246461719,-0.076290801,0.228323052,-0.463732111,-0.375438705,1.217698746,0.704761119,-0.184805329,0.249142545,1.223483431,0.234585476,0.263384392,0.211189602,0.224337413,0.183078613,0.165475201,-0.017164894,0.119175771,0.390963331,0.228564721,0.341604377,0.398619522,0.562835199,0.516970402,-0.090005044,-0.020970497,-0.185987666,-0.163584268
"A_06_P2245",0.062409439,-0.051460571,0.095512382,-0.08581359,0.058922901,-0.106813891,0.152909623,-0.390654852,-0.135178769,0.099177785,0.060767219,-0.093783234,0.062998894,-0.022243444,-0.061697114,-0.066265331,0.000427349,-0.044166973,0.222093951,0.01760522,0.083156397,0.065507546,0.146743135,-0.168219899,-0.012957999,0.042119,0.110722568,-0.088951293,0.05244347,0.020493553,0.088089588,-0.057963799,0.226728819,-0.153708766,0.111481593,0.186812999,0.096326147,-0.010201069,-0.028251426,-0.190424975,-0.081670658,-0.012408214,-0.018024477,-0.200316097,-0.071113377,0.032970835,-0.152790597,-0.286166467,-0.060176203,-0.198390016,-0.126717113,-0.202098074,-0.285503586,-0.059485931,-0.079397513,-0.202586475,-0.206761701,-0.117779247,-0.293784691,-0.278489664,-0.158480907,-0.161254156,0.061208311,-0.050855117,-0.092839438,-0.132079625
"A_06_P2246",0.046326296,0.03217035,0.134260336,0.053450865,0.23318792,0.18062591,0.116712546,0.01151273,-0.12212611,0.179358678,0.095327465,0.049276818,0.228129088,0.018120447,0.216651571,0.098847369,0.193724984,-0.072437979,-0.041576609,0.085715409,0.27546603,-0.082071365,0.131176284,0.092980517,-0.019549166,0.013058618,0.146866583,0.006997684,0.111984998,0.0376637,0.038133055,0.090443588,0.178781299,0.179180455,0.210970249,0.199060239,-0.027386141,0.222842825,0.071874115,-0.162153409,0.043400949,-0.08331553,-0.081022649,-0.128318304,-0.048183426,0.119714297,-0.076325644,-0.170270824,-0.068259181,-0.07035655,-0.06583717,-0.014955131,-0.082889395,0.05610545,0.029937215,-0.103306766,0.008950336,-0.059864547,0.018509943,-0.089525525,-0.217467705,-0.27731663,0.072337154,-0.141226555,-0.083755807,-0.212627487
"A_06_P2247",0.786720895,0.319473392,0.114312325,0.250923124,0.039318555,0.037980255,0.267145808,0.800536824,0.682386761,0.030174935,0.098613104,0.934363415,-0.063751819,0.227693351,0.499173131,0.18137027,0.50757215,0.047569943,-0.039001423,0.274135736,-0.150167135,-0.01772513,-0.059047875,0.618931078,0.6236634,-0.066605496,-0.042834182,0.933358814,-0.157964337,0.088807693,0.542331747,0.880252587,0.864849137,0.452760727,0.154082617,0.220923222,-0.06393534,0.239251139,0.034826202,0.707439224,0.618120351,-0.114862928,0.002492631,0.684802496,0.054123996,0.131223464,0.838971872,0.68747577,0.765744507,0.954385602,0.97586569,0.86332185,0.490193046,0.154041468,-0.023406706,0.583256563,0.739364589,0.271479244,0.693513315,0.968681222,0.829393443,0.696446227,0.185416896,0.01088024,-0.0465047,-0.159651284
"A_06_P2248",0.499902657,0.314073773,-0.09547215,0.013417932,0.04540398,-0.025957944,-0.22512185,0.560802385,0.61254698,0.013513868,-0.248015509,0.322000109,-0.242795761,-0.2013922,0.407316661,-0.025345164,0.447830783,-0.092146925,0.109104022,0.158374183,0.168874767,-0.067929259,0.073143986,0.176921289,0.159841708,0.176035819,0.008521136,0.420975316,-0.055787638,0.175512265,0.187644641,0.493635028,0.382101466,0.118455609,0.049587581,0.084515592,0.33391663,0.303208552,0.415509341,0.497787583,0.364761646,0.387309328,0.544861896,0.180340818,0.498513323,0.50067489,0.593915347,0.246235272,0.379169285,0.309294067,0.183784122,0.399906073,0.160645067,0.539531541,0.201624732,0.233292557,-0.18431822,-0.067009447,0.069393883,0.079012004,0.364455046,0.488389064,-0.118700316,-0.049701809,-0.049644004,-0.09644199
"A_06_P2249",0.124676602,-0.219506784,0.262247041,0.08076633,0.169619743,-0.046389346,0.259257902,0.025348746,-0.121163563,-0.086202514,-0.011058373,0.115617484,-0.062675085,0.161296585,0.153504667,0.180026694,0.071452205,0.033192489,0.072453725,0.015928114,0.239367373,-0.023928746,0.129438705,0.126783069,-0.024205655,0.069606415,0.043501269,-0.156823037,0.015122794,0.027842685,0.315459553,0.050620575,0.296151545,-0.118005772,-0.194802786,-0.055565301,-0.412771719,-0.215882042,-0.575211362,-0.036136675,0.123536267,-0.410527671,-0.496128204,0.025950753,-0.390369836,-0.400500647,-0.063769787,0.082244989,0.157711259,0.245362716,0.1261409,0.128672265,-0.089115549,-0.18283739,-0.21563247,-0.143976256,-0.063037753,0.014937288,-0.050460697,-0.067707982,0.007351181,0.049163615,-0.143011645,-0.02838898,0.002427038,0.167060206
"A_06_P2250",-0.020701654,-0.011251486,0.046334572,0.10784245,0.19399424,0.074908949,0.085776402,0.006609793,-0.165381627,0.089349159,-0.0254598,0.238059784,0.106043795,0.37332013,0.059833019,0.229093945,-0.01779158,0.112881984,0.114039687,0.077662762,0.199984278,-0.010580013,0.209873322,0.076544053,-0.009039413,-0.023919921,0.031429051,0.039773754,-0.048636846,0.03841081,-0.012776329,0.037519447,-0.217298248,0.051052192,-0.035977362,0.18979291,0.171605766,0.218160111,0.169601123,-0.142960765,-0.132519665,0.041734148,0.079072064,-0.269883776,0.04679078,0.090283821,-0.215103473,-0.206164042,0.022280763,0.010050438,0.042882584,0.003937788,0.057777124,-0.200094746,-0.006271165,-0.076172026,0.058244519,0.322987124,0.059139265,-0.06407962,-0.284460103,-0.368471881,-0.023426374,-0.010341435,-0.452723184,-0.336641535
"A_06_P2251",0.404893615,-0.022584763,0.290953592,0.10517785,0.045736387,0.094706957,0.305123329,0.374340197,0.426569674,0.035640204,0.232707457,0.323601,0.081674738,0.193380548,0.34368715,0.283185224,0.323633182,0.111436939,0.132090348,0.042131051,0.092777849,0.052565897,0.109982619,0.404720457,0.362526961,-0.003863823,0.101833537,0.438590807,0.193824622,0.070465715,0.347797423,0.31336629,0.561712561,-0.181793851,-0.199177638,-0.093493993,-0.347330939,-0.159294734,-0.536432903,0.325821654,0.357186956,-0.369468919,-0.357328044,0.728007003,-0.311050009,-0.352456763,0.338458832,0.679699814,0.428326512,0.24427798,0.350643668,0.375340056,0.427402853,0.429956369,0.160904447,0.403388174,0.768313469,0.549431638,0.667461067,0.790092417,0.294874391,0.337395375,0.234267181,0.228681621,-0.155769402,-0.0269069
