tx	gene_id	Cgla.t0000.b1.L001	Cgla.t0000.b1.L002	Cgla.t0000.b4.L001	Cgla.t0000.b4.L002	Cgla.t0015.b1.L001	Cgla.t0015.b1.L002	Cgla.t0015.b2.L001	Cgla.t0015.b2.L002	Cgla.t0030.b1.L001	Cgla.t0030.b1.L002	Cgla.t0030.b2.L001	Cgla.t0030.b2.L002	Cgla.t0045.b1.L001	Cgla.t0045.b1.L002	Cgla.t0045.b2.L001	Cgla.t0045.b2.L002	Cgla.t0060.b1.L001	Cgla.t0060.b1.L002	Cgla.t0060.b2.L001	Cgla.t0060.b2.L002	Cgla.t0090.b1.L001	Cgla.t0090.b1.L002	Cgla.t0090.b2.L001	Cgla.t0090.b2.L002	Cgla.t0120.b1.L001	Cgla.t0120.b1.L002	Cgla.t0120.b2.L001	Cgla.t0120.b2.L002	Cgla.t0180.b1.L001	Cgla.t0180.b1.L002	Cgla.t0180.b2.L001	Cgla.t0180.b2.L002	Cgla.t0240.b1.L001	Cgla.t0240.b1.L002	Cgla.t0240.b2.L001	Cgla.t0240.b2.L002	Cgla.t0360.b1.L001	Cgla.t0360.b1.L002	Cgla.t0360.b2.L001	Cgla.t0360.b2.L002	Cgla.t0480.b1.L001	Cgla.t0480.b1.L002	Cgla.t0480.b2.L001	Cgla.t0480.b2.L002
rna-gnl|PRJNA600925|mrna.GWK60_M10395	gene-GWK60_M10395	45.31477	40.358561	39.845156	35.025249	49.425462	54.324848	58.718863	49.710874	35.820092	28.264077	29.027129	31.107147	80.835563	74.942048	71.569943	69.015351	83.400082	92.208911	80.67693	94.542255	79.170185	73.141824	72.323684	66.877919	74.249544	70.215352	68.919262	63.343354	86.936244	83.1937	86.876642	83.524945	75.871517	78.054916	90.738781	79.252544	83.633519	77.832189	86.575285	79.657697	79.646217	76.66255	76.781344	78.494836
rna-gnl|PRJNA600925|mrna.GWK60_M10417	gene-GWK60_M10417	69.579327	73.009914	72.368941	70.460722	133.820106	139.202983	125.082452	125.41101	39.835731	41.786152	40.61274	38.4727	129.42309	127.732162	135.263466	142.686934	354.351929	368.241389	376.259102	375.97151	491.796448	500.75207	483.120538	489.224686	513.441273	501.400639	493.781809	504.357281	414.69622	407.091329	430.45043	436.08379	370.920583	373.029112	353.474153	357.797484	340.061372	340.605483	360.46498	355.576974	362.106278	368.165216	349.726639	344.520348
rna-gnl|PRJNA600925|mrna.GWK60_M10439	gene-GWK60_M10439	23.358713	23.674455	19.132878	21.468797	24.633946	20.776828	22.952987	25.026973	22.902969	22.309939	22.293953	25.959795	30.224109	31.124994	30.544595	28.404772	26.335488	28.411299	24.064503	27.193987	25.947064	28.369072	28.257276	28.703802	27.568903	26.860941	30.549034	27.612975	34.191396	38.687899	33.324661	32.231867	35.871961	38.288777	39.962804	39.394748	41.249617	38.81888	38.291781	37.17698	41.65785	37.138825	40.245987	38.284345
rna-gnl|PRJNA600925|mrna.GWK60_M10461	gene-GWK60_M10461	53.463336	53.308917	49.575456	51.635402	69.773505	72.564196	54.455034	65.27621	55.109055	52.963518	54.223271	56.045538	75.214605	80.746602	78.340711	76.43682	59.228782	60.440318	70.396947	75.905936	53.29	55.992086	56.724989	54.324183	58.759922	62.965057	61.229457	55.098769	81.005998	75.998762	66.55644	64.559285	67.896969	78.442433	76.045532	78.067914	73.165975	79.841451	68.70995	64.786247	78.604042	77.011173	81.840361	85.872906
rna-gnl|PRJNA600925|mrna.GWK60_M10483	gene-GWK60_M10483	9.010836	8.565176	9.923568	10.55621	11.820958	12.183399	10.716764	11.430953	18.323321	19.106638	18.328638	17.779651	6.953953	6.365909	8.377856	8.242645	1.377939	1.59902	1.78189	1.638286	2.773883	2.377905	2.564624	2.670817	4.059492	4.33188	4.25681	4.263565	7.366299	8.242752	7.091774	6.482492	8.802587	8.41395	8.210402	8.222215	8.859557	9.271607	10.097393	9.340703	10.332101	9.728928	9.640023	9.165289
rna-gnl|PRJNA600925|mrna.GWK60_M10505	gene-GWK60_M10505	739.849887	732.700951	774.066036	738.70239	754.510658	719.514626	732.546405	742.003865	472.717464	456.422509	412.607957	411.976756	661.678501	677.771146	664.563625	665.13747	995.882095	985.587549	917.029619	924.407519	1564.873275	1529.101451	1498.747256	1521.758813	1800.330039	1765.60655	1832.287749	1834.472135	1651.28489	1587.849197	1859.113398	1836.996809	1647.909912	1611.641987	1760.749912	1720.672185	1610.064921	1603.465091	1735.968934	1672.692173	1533.303198	1492.154385	1490.684347	1460.483667
rna-gnl|PRJNA600925|mrna.GWK60_M10527	gene-GWK60_M10527	86.987253	86.590136	80.976568	85.545694	117.541828	121.161539	112.971443	111.572339	36.786858	40.100234	38.835885	41.468682	72.846509	73.444431	74.47926	72.916151	151.379888	158.953424	163.436878	162.085194	244.928733	249.985287	243.735419	242.045464	266.58794	261.998726	257.100756	271.306062	218.544906	217.045112	223.160932	228.661846	213.142468	213.957651	196.937846	199.007987	188.172752	184.766819	191.987304	194.638418	202.663412	206.841554	197.521193	199.493792
rna-gnl|PRJNA600925|mrna.GWK60_M10549	gene-GWK60_M10549	44.346199	44.697351	41.902497	43.463433	49.009251	44.399894	44.027047	52.117578	38.029656	38.283481	39.818321	33.963333	54.980971	58.475633	60.737677	61.054941	73.675488	74.601134	70.995841	75.688176	53.459389	45.335742	57.678653	58.170861	49.155769	43.201613	43.983392	45.23059	41.375665	40.423982	38.210307	34.192695	28.033157	27.344341	34.992143	28.952188	18.440033	20.230485	19.297386	25.961513	19.469928	19.817381	16.828879	17.515026
rna-gnl|PRJNA600925|mrna.GWK60_M10571	gene-GWK60_M10571	371.266721	355.99985	374.624759	377.063606	268.019299	260.055894	271.554658	268.630219	272.963435	284.875684	255.845959	264.799747	235.463604	233.430701	229.251275	232.112741	194.610552	193.61737	200.847616	199.82539	149.809899	158.337404	148.882184	149.208057	127.816407	131.243716	140.900478	141.363657	138.36055	132.335753	135.261068	133.498092	131.712578	127.108076	124.273394	119.361216	100.234313	101.20762	106.506452	107.631317	86.207135	92.962894	90.30117	89.736284
rna-gnl|PRJNA600925|mrna.GWK60_M10593	gene-GWK60_M10593	68.955484	74.309522	64.917171	68.53404	55.787914	58.978064	65.554016	63.581903	60.599974	67.548037	68.171468	67.059726	113.73225	112.17942	98.889612	107.62926	191.198698	180.946354	179.796729	183.70433	98.020963	102.434574	125.622057	106.495278	87.121581	83.922139	87.12848	83.148839	56.625615	64.22162	67.58837	64.588653	61.226101	60.533931	63.586046	75.78421	59.082368	48.444067	60.078316	51.556695	45.926279	53.148485	46.965836	47.428633
rna-gnl|PRJNA600925|mrna.GWK60_M10615	gene-GWK60_M10615	51.624741	55.054275	53.532481	53.581708	46.144371	42.129084	41.663482	45.548723	43.283432	45.185673	37.709368	39.110515	52.585315	53.082193	53.062474	55.231141	53.181269	52.248597	47.421457	51.84094	39.743468	43.674514	40.845142	38.886118	37.861218	36.447996	40.918656	37.601458	37.256323	37.09549	46.92677	47.90692	50.904575	52.819512	54.341594	53.864256	50.095824	48.90746	51.959014	53.267649	45.804281	46.648518	45.368252	43.41931
rna-gnl|PRJNA600925|mrna.GWK60_M10637	gene-GWK60_M10637	32.165951	28.485293	27.62539	24.954185	30.899923	28.299906	33.824985	29.791028	42.788875	47.725934	45.509443	52.116688	23.777281	23.419496	31.06736	23.664557	12.293636	10.818778	16.865751	15.729179	21.275649	16.95137	23.862821	18.071885	20.808445	21.082019	25.731468	27.179113	32.548507	24.344828	36.085533	49.273569	55.102961	43.951792	52.124085	52.052067	59.680786	61.467907	52.210926	65.184994	52.753744	48.00593	48.647912	42.375188
rna-gnl|PRJNA600925|mrna.GWK60_M10659	gene-GWK60_M10659	80.915018	83.497756	79.485918	76.268374	92.270711	94.719496	91.036803	88.516519	43.575993	46.311207	46.663542	44.893715	87.539189	81.559151	83.003713	80.943826	103.883637	101.793292	105.947566	107.539381	96.145907	98.802705	106.162436	101.867812	109.925253	95.566324	97.919017	103.478248	115.313356	113.758604	98.755614	101.30847	98.946673	94.359002	98.64759	96.217499	86.8173	87.644519	88.986215	88.026542	84.408401	83.112011	86.150257	80.171519
rna-gnl|PRJNA600925|mrna.GWK60_M10681	gene-GWK60_M10681	117.800584	120.099838	116.76725	115.43689	92.765019	102.408927	102.385759	104.210731	73.337633	80.349806	82.257864	83.273812	103.189978	102.649569	100.082691	98.808194	109.93586	108.166061	116.944045	117.823433	120.484209	98.672519	109.817088	107.057949	105.714108	100.9983	105.7215	109.101169	101.764341	99.489297	103.570545	111.015286	105.833376	98.689193	116.99921	110.2	102.506787	95.34213	98.033682	94.426132	85.146809	86.690853	89.549415	88.262322
rna-gnl|PRJNA600925|mrna.GWK60_M10703	gene-GWK60_M10703	53.576216	55.68126	55.898015	53.36747	56.585622	52.496611	51.220841	53.807991	46.451093	44.685112	47.931999	50.455872	43.434189	41.546621	41.65172	42.149016	44.567749	46.448736	42.196437	46.204203	62.417549	60.639907	64.504541	59.486155	79.003424	78.330508	78.722511	83.634687	112.652076	108.554407	93.428066	92.377937	116.862934	113.24048	106.354034	115.15388	121.567053	116.942743	112.819409	116.429554	128.053314	126.602129	128.544712	126.549663
rna-gnl|PRJNA600925|mrna.GWK60_M10725	gene-GWK60_M10725	97.384537	97.534421	104.640818	104.327587	74.94829	70.709126	74.824822	76.36257	71.746347	74.530027	72.100244	73.36175	78.405833	73.46326	78.729277	74.487901	77.691203	80.136995	79.649658	83.290034	96.963779	92.779201	104.151002	96.957736	104.622893	102.540968	106.208753	103.605835	98.292153	99.367614	104.57256	111.136778	115.471603	110.977136	112.974773	110.175793	97.273429	97.468339	104.469247	100.402327	97.765003	94.261779	95.248621	99.724256
rna-gnl|PRJNA600925|mrna.GWK60_M10747	gene-GWK60_M10747	15.896191	16.277537	16.570498	17.006784	26.245455	25.577041	23.76154	23.908889	18.067181	18.856783	20.678858	20.012477	35.540862	33.082994	37.881812	36.883054	39.255485	40.289782	43.893466	43.188227	43.618877	41.53684	39.181751	42.173993	42.741291	45.390191	42.079569	42.279982	51.796139	51.546785	45.990445	44.714038	42.540181	42.436048	41.24676	40.235512	38.307066	38.544594	41.573613	43.216383	41.069167	40.901632	39.455737	38.100935
rna-gnl|PRJNA600925|mrna.GWK60_M10769	gene-GWK60_M10769	73.712727	73.299697	70.409333	75.242178	78.661006	77.448696	76.315998	72.465991	74.235051	75.713044	66.958441	62.155832	85.015162	86.914663	87.285755	80.203643	88.571594	82.74858	85.688943	84.590656	75.840188	73.752718	69.070394	68.174277	64.193711	67.720589	63.738537	64.362164	64.157776	62.352471	75.605512	77.236128	63.449792	69.722631	75.105669	67.368236	71.299569	65.043256	71.774182	66.812723	60.762569	59.135578	51.80287	55.161126
rna-gnl|PRJNA600925|mrna.GWK60_M10791	gene-GWK60_M10791	33.798993	48.309173	27.836106	20.106407	38.562851	44.215668	32.761951	21.220797	53.790185	55.440968	52.920051	51.399533	44.745115	35.717181	62.380995	38.002597	40.556684	48.823953	37.854151	40.092902	37.778152	38.273282	57.119651	35.767535	50.486089	70.023557	56.888479	56.525108	90.73367	91.041291	94.918269	103.973914	136.694317	178.076818	160.798894	186.061557	229.114315	221.072061	178.8802	181.429673	229.000702	216.78287	250.771562	288.717749
rna-gnl|PRJNA600925|mrna.GWK60_M10813	gene-GWK60_M10813	23.820029	21.953298	25.0963	25.37312	30.606075	31.975052	30.604729	29.077024	26.050155	26.413482	24.814663	23.78884	33.632334	35.574357	36.685615	37.881352	45.674369	48.246049	50.914103	48.551499	39.83535	40.685195	41.943617	42.508113	41.413816	36.944999	40.002297	41.544823	29.56896	29.468388	30.686531	32.566009	24.535835	24.331823	23.752538	24.51155	21.842862	19.937209	21.782525	21.264995	18.328896	16.398989	16.94089	18.365985
rna-gnl|PRJNA600925|mrna.GWK60_M10835	gene-GWK60_M10835	148.88813	150.077663	158.546358	142.802926	238.553328	253.028826	239.630892	238.895037	108.723041	109.635318	106.226425	103.713747	251.180948	264.439627	262.397776	258.202968	402.836402	388.601505	401.408951	416.075351	384.028616	386.592685	391.509719	399.213456	387.191032	388.164226	360.9459	367.369484	403.168573	389.335733	328.631881	326.624665	306.575394	317.215263	291.224977	297.355308	264.073775	255.694748	253.712637	262.29481	255.786083	256.787925	248.534067	255.779182
rna-gnl|PRJNA600925|mrna.GWK60_M10857	gene-GWK60_M10857	34.99554	33.071464	33.719354	33.780591	13.159807	12.788839	12.065462	13.83068	23.870113	22.346415	21.518912	18.820439	29.300681	27.667999	31.792011	29.708507	27.768479	26.69797	28.844044	27.43316	18.60857	20.461741	19.877117	17.095115	19.798111	18.613277	20.199287	20.253564	22.79535	18.99214	20.455205	23.620886	25.7947	29.195585	22.818947	27.663811	30.366026	27.434287	29.730206	29.730536	31.386387	31.025416	30.296143	30.438884
rna-gnl|PRJNA600925|mrna.GWK60_M10879	gene-GWK60_M10879	17.83407	17.511846	4.834034	11.38028	386.850563	335.421107	308.246796	301.996699	43.882349	55.07064	43.051361	53.278716	8.633564	13.804746	11.80339	11.123627	182.320425	161.191009	181.385486	204.263475	432.271294	472.153515	489.165693	491.293888	485.666004	495.923193	470.535895	524.151565	283.26684	327.382791	272.008696	238.648792	131.8004	138.059558	100.461149	97.474954	52.524035	40.695455	35.344028	36.05707	19.876704	29.508544	33.532908	32.541461
rna-GWK60_M10901	gene-GWK60_M10901	0	0	0	0	0	0	0	0	0	0	0	0	0	7.484679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.762008	0	0	0	0	1.221168	0
rna-gnl|PRJNA600925|mrna.GWK60_M10923	gene-GWK60_M10923	0.378476	0.232075	0.175652	0	0.169297	0.086373	0.090043	0.3656	0.150745	0.304824	0.229906	0.544467	0.323455	0.245319	0.381733	0.389229	0.215179	0.327481	0.195235	0.199164	0.281716	0.47512	0	0.694255	0.480094	0.389296	0.366185	0.651018	0.315622	0.191808	0.231858	0.586573	0.280603	0	0.398408	0	0.159376	0.162344	0.300898	0.102395	0.094705	0.289297	0.056644	0.287073
rna-gnl|PRJNA600925|mrna.GWK60_M10945	gene-GWK60_M10945	26.45722	26.311454	22.162819	26.022468	28.351289	31.452751	30.285721	31.800868	24.714013	26.323648	26.39688	21.136729	18.861394	21.660207	18.444274	23.129439	10.332584	11.62943	10.402401	8.978062	8.253316	8.017737	8.017644	10.034635	17.738347	18.091918	16.838374	18.958757	15.665562	13.143701	19.424936	20.883062	19.721093	20.138107	24.510701	25.012084	17.458994	16.074338	16.722031	17.186799	11.869479	10.277911	12.867207	14.118916
rna-gnl|PRJNA600925|mrna.GWK60_M10967	gene-GWK60_M10967	9.839971	7.818786	8.004537	10.308852	10.556817	9.352016	9.05929	9.923847	7.24105	8.718932	6.911752	8.597255	11.963069	14.11048	12.5031	12.127295	18.04286	19.602398	16.556478	15.047724	15.227253	16.191055	16.89974	16.394111	11.279335	14.975267	13.130127	11.244308	15.324999	13.498942	15.218713	17.749978	18.197186	16.877499	15.328886	17.206043	12.253382	12.657836	17.696822	15.705118	10.660751	9.075316	9.60492	7.862902
rna-gnl|PRJNA600925|mrna.GWK60_M10989	gene-GWK60_M10989	820.512878	762.786321	785.541567	824.433524	974.49289	1070.359043	835.213473	912.780239	872.922637	913.584002	884.097963	930.365934	1043.522519	1062.572259	1132.902735	1028.60233	1412.430711	1422.849167	1327.25326	1309.370898	998.050946	1041.880532	1067.981694	1181.917089	1123.83177	1169.73685	1060.403541	1049.718554	1314.954108	1344.59787	1028.767103	1138.251967	1301.513573	1256.502041	1207.637194	1153.171025	1278.746534	1229.10907	1117.689683	1095.864227	1114.028545	1086.889153	1381.586533	1356.31217
rna-gnl|PRJNA600925|mrna.GWK60_M11011	gene-GWK60_M11011	92.127955	87.475081	90.204745	81.505019	112.62386	107.867837	115.513457	106.201667	149.024289	154.942135	147.749688	157.944338	32.238928	34.22475	27.30938	29.005725	4.608094	5.50375	4.627076	5.174846	4.317085	6.168156	9.273073	6.029854	14.174081	14.363711	12.755639	14.952232	39.061794	36.757174	35.696714	32.834117	42.085609	37.500083	44.4128	43.375822	41.127389	42.158127	46.53476	44.47127	32.752146	34.3739	35.760851	34.763971
rna-GWK60_M11033	gene-GWK60_M11033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-gnl|PRJNA600925|mrna.GWK60_M11055	gene-GWK60_M11055	38.922674	39.235486	40.538416	39.863417	46.214447	46.438887	46.903923	43.428548	73.371419	74.441301	76.209247	75.963368	23.105012	23.397507	22.343951	23.575318	2.414086	2.304449	1.560627	2.236679	2.707815	2.977039	3.046869	2.236757	5.519709	5.26323	5.999547	6.094726	18.614301	19.399145	17.113253	17.19382	28.31701	26.859218	23.99017	26.872391	28.135325	27.653634	28.810832	27.857212	26.099594	26.879248	24.70947	23.690644
rna-gnl|PRJNA600925|mrna.GWK60_M11077	gene-GWK60_M11077	7.603304	10.462751	8.313494	8.412483	36.79798	30.856466	34.533146	39.253068	52.199281	54.917945	50.723288	57.421395	42.425823	41.723149	39.403533	43.852221	29.513782	32.314117	26.360176	29.701043	32.172429	36.630179	34.978978	31.86788	42.127	38.181069	40.627909	44.876232	44.457706	49.891719	58.591615	53.861317	69.464607	71.099496	64.981928	63.438013	67.689016	66.023564	58.531581	60.720222	56.619884	55.278218	59.32987	71.595137
rna-gnl|PRJNA600925|mrna.GWK60_M11099	gene-GWK60_M11099	15.585353	14.519581	14.106752	17.277698	18.468598	16.038362	16.131037	19.136142	19.076831	18.987506	15.982384	17.151243	12.75361	12.8979	12.641338	14.284944	5.974562	5.198344	5.731536	5.136531	4.689943	5.875595	6.680512	7.612921	8.548529	9.439211	6.461099	6.268798	11.747737	9.527883	9.742943	12.657905	12.463588	14.692782	12.160051	12.116935	10.552503	10.36123	10.154261	14.258811	11.793625	11.933486	12.071504	11.206645
rna-gnl|PRJNA600925|mrna.GWK60_M11121	gene-GWK60_M11121	17.844518	19.591384	20.571938	19.570463	27.469658	27.076125	24.0949	24.192244	20.371653	19.993568	21.256527	21.381084	30.857032	29.342288	30.800106	29.570885	38.225243	35.280434	37.292576	38.267827	34.057516	34.664295	31.235898	34.96419	32.475538	32.663613	33.422084	31.827606	39.423272	39.528761	33.006715	36.320584	39.086518	39.397801	32.477254	34.471225	33.576466	31.77541	31.792134	30.587017	31.874174	31.02706	32.949577	30.794103
rna-gnl|PRJNA600925|mrna.GWK60_M11143	gene-GWK60_M11143	69.463605	68.534581	68.793405	77.258755	67.933536	69.198825	87.495185	77.067979	90.160759	98.759987	95.08184	95.083489	169.3065	154.333796	164.273439	161.387437	257.199288	252.992336	221.554795	237.630102	134.30749	123.431627	137.598418	137.322178	111.350844	125.122359	107.426565	115.808564	67.454019	86.330653	90.810619	116.557544	103.491086	102.801791	107.334268	101.807368	86.562101	91.48547	98.486812	85.719899	85.467953	85.617869	90.351708	77.945948
rna-gnl|PRJNA600925|mrna.GWK60_M11165	gene-GWK60_M11165	175.732622	189.891958	188.769315	179.021773	251.901766	260.377395	256.579732	244.587843	135.354836	127.990042	119.812984	132.932761	226.27385	222.948294	216.932565	220.798838	464.165884	436.688103	445.991194	461.99559	440.331268	446.473387	451.284865	476.758808	439.069938	429.989779	485.516433	461.321603	360.955126	361.06603	413.569598	418.707379	419.208887	403.635908	364.199713	374.822058	356.784155	358.548787	344.308444	331.296315	325.469817	333.853322	340.387317	347.853846
rna-gnl|PRJNA600925|mrna.GWK60_M11187	gene-GWK60_M11187	24.64744	26.994269	28.783605	28.47177	29.573764	30.017796	25.923559	28.88538	25.845577	25.344107	30.827827	30.89951	21.753708	23.750295	22.8587	22.186647	15.857177	16.740334	15.596156	16.043394	17.295234	19.90401	14.689027	16.88168	22.33298	21.498485	21.74084	21.179224	33.941466	34.457727	29.327072	28.262561	26.166804	29.043603	29.261816	29.022133	30.24496	31.484599	27.796223	32.960504	27.171828	30.739969	24.542232	23.86536
rna-gnl|PRJNA600925|mrna.GWK60_M11209	gene-GWK60_M11209	14.988923	14.961414	13.658287	15.591679	16.641819	19.560095	17.817342	19.235923	22.183248	21.988847	19.567381	20.392553	13.025648	12.983351	11.851906	12.863908	9.52531	8.406338	10.10033	8.470931	6.805651	7.105486	8.263524	7.321352	7.496334	8.491591	9.054728	8.984951	10.390787	10.695161	7.20087	9.171833	9.250015	11.031892	8.82247	8.727844	9.806969	9.430489	9.130325	10.144519	7.623121	7.98339	10.288339	8.448772
rna-gnl|PRJNA600925|mrna.GWK60_M11231	gene-GWK60_M11231	21.164403	20.361243	21.204819	22.07163	24.120755	22.943377	21.88868	23.230259	19.035511	18.215722	19.174678	17.665607	29.36611	31.699965	29.396999	30.645545	36.916857	36.209319	40.427901	41.309562	47.292848	46.63566	44.706037	44.744008	51.401906	49.81174	51.188255	48.672264	50.447369	48.225108	56.090945	55.647269	59.080258	59.390391	57.230272	57.160205	60.549746	59.639782	64.964569	64.843488	71.761634	74.38826	68.34722	68.106582
rna-gnl|PRJNA600925|mrna.GWK60_M11253	gene-GWK60_M11253	18.252233	19.705065	19.890109	19.426965	21.034558	21.104847	20.082394	21.734845	20.365875	19.656406	20.102413	21.449515	28.161576	26.249895	24.891679	20.738864	38.429735	33.626033	33.930519	40.010584	37.285403	38.912484	37.393382	30.527733	36.516216	34.373257	42.051281	45.628595	37.819545	35.103506	41.922926	39.349192	40.155374	41.935984	36.7012	34.650845	30.760388	33.437904	35.190439	31.294013	34.736498	34.709155	30.988737	32.896053
rna-gnl|PRJNA600925|mrna.GWK60_M11275	gene-GWK60_M11275	130.710358	137.452344	136.594286	129.150311	135.081062	121.507581	128.038023	123.76947	122.819214	118.206344	130.911906	132.210613	147.847664	145.622009	144.366007	142.047565	175.844411	180.310462	181.760704	186.378742	188.349475	208.664958	199.667473	203.961088	206.176244	217.782528	191.925772	205.110737	230.065573	242.633961	186.993594	186.011986	189.18	184.816742	186.633276	182.356383	162.094903	165.766752	159.255801	160.789042	150.794638	144.137201	159.709861	150.592188
