"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-KLLA0_A09669g",1129.34326868819,-3.27502270615427,0.129652223049137,7.19740934043493e-142,3.272591963819e-140
"gene-KLLA0_A10417g",18838.0596147368,-2.99137383122073,0.0919831036501353,8.09422675705974e-233,8.48737491383121e-231
"gene-KLLA0_A10439g",1196.31481427769,-2.08960417600627,0.114777076998101,5.40608349016378e-75,1.11552036033982e-73
"gene-KLLA0_A10813g",1888.5791016945,-2.58278619841914,0.102125004398558,3.88320536473089e-142,1.78142046107029e-140
"gene-KLLA0_A11066g",214.154441397809,-4.24229746195069,0.283116436650812,1.36240756281697e-51,1.9663061959982e-50
"gene-KLLA0_A11110g",7055.36144951249,-5.18136718916239,0.0978316109342288,0,0
"gene-KLLA0_A11770g",2230.466299221,-3.03248170897676,0.101045641619694,5.5820663751032e-199,4.78010950588004e-197
"gene-KLLA0_A12001g",319.410335347241,-2.22329966223295,0.199055903359882,6.38709213080218e-30,6.61630632420597e-29
"gene-KLLA0_B00286g",18245.8480317169,7.69659385240735,0.117803954090753,0,0
"gene-KLLA0_B00308g",136.107908063677,2.83211895689488,0.304890511180263,1.62369728179143e-21,1.25830416800066e-20
"gene-KLLA0_B00385g",6593.04223196866,-4.19635442511375,0.0934453139340336,0,0
"gene-KLLA0_B00407g",3101.66641182108,-5.86708390144955,0.12814542907319,0,0
"gene-KLLA0_B00429g",3438.12008129649,-3.73006199040126,0.0951622890680404,0,0
"gene-KLLA0_B00561g",1352.76886983564,-3.36859583053792,0.130009095833529,3.35985983814966e-149,1.65989998542432e-147
"gene-KLLA0_B01518g",422.874629600131,-3.31330657928542,0.190706763238763,1.06952605116589e-68,2.02775824756101e-67
"gene-KLLA0_B02068g",1101.68070356199,-3.8209129253514,0.140303793928319,1.86910165189552e-164,1.06704936527102e-162
"gene-KLLA0_B02266g",327.374824288964,-3.11255786688737,0.20329239971003,6.44133309597577e-54,9.73399101385985e-53
"gene-KLLA0_B02376g",749.760167809164,-2.77728440346143,0.141309456929406,5.10545345174681e-87,1.23154083732747e-85
"gene-KLLA0_B02607g",14807.7698187052,-4.60308665037643,0.0951270448097328,0,0
"gene-KLLA0_B04158g",518.227949602388,-2.38912116056531,0.152972237430662,5.77770927468434e-56,9.02306086727298e-55
"gene-KLLA0_B04664g",3047.76372477483,-2.24229788437085,0.097781539812693,2.47800790312694e-117,8.21419652017175e-116
"gene-KLLA0_B05995g",2523.37135821015,-2.91814526554571,0.105602035459652,3.42652588849584e-169,2.09589166846329e-167
"gene-KLLA0_B06116g",539.037244122955,-2.95607133353891,0.160938941865262,2.03006742522362e-76,4.27478952081924e-75
"gene-KLLA0_B06303g",3303.34752204442,-2.45618143486718,0.0958267160522628,6.42667730385967e-146,3.08600635394682e-144
"gene-KLLA0_B07161g",324.884011166346,-2.76296856247498,0.193960555520805,4.756240280805e-47,6.3972676865906e-46
"gene-KLLA0_B07953g",12539.4583409703,-5.08773445080339,0.0870423570361174,0,0
"gene-KLLA0_B08041g",47.6817671979277,-2.73260465061238,0.514991033485934,1.03392274544151e-08,4.40123866286535e-08
"gene-KLLA0_B08085g",12465.282843308,-2.67879648466444,0.0766597611971105,1.27449269782338e-268,1.59715694668696e-266
