gene_id,treated_b1,untreated_b1,untreated_b2
gene-KLLA0_F10776r,0,0,0
gene-KLLA0_F10791g,1268,864,937
gene-KLLA0_F10813g,1683,1318,1597
gene-KLLA0_F10835g,1179,1821,1772
gene-KLLA0_F10857g,201,165,212
gene-KLLA0_F10879g,1024,2764,3053
gene-KLLA0_F10912g,1472,849,898
gene-KLLA0_F10934g,1624,1403,1771
gene-KLLA0_F10956g,352,570,675
gene-KLLA0_F10967g,191,123,161
gene-KLLA0_F10978g,664,724,693
gene-KLLA0_F11000g,1405,675,732
gene-KLLA0_F11022g,760,618,609
gene-KLLA0_F11033g,194,123,151
gene-KLLA0_F11055r,0,0,0
gene-KLLA0_F11077g,1578,798,891
gene-KLLA0_F11099g,813,577,737
gene-KLLA0_F11121g,312,323,422
gene-KLLA0_F11143g,1453,1276,1400
gene-KLLA0_F11165g,4199,2627,3159
gene-KLLA0_F11187g,843,460,516
gene-KLLA0_F11209g,989,693,905
gene-KLLA0_F11231g,720,589,712
gene-KLLA0_F11253g,1004,1503,1830
gene-KLLA0_F11275g,20,3,8
gene-KLLA0_F11297g,3284,3247,3923
gene-KLLA0_F11319g,2868,2196,2387
gene-KLLA0_F11341g,375,245,269
gene-KLLA0_F11363g,713,433,580
gene-KLLA0_F11385g,888,1876,2106
gene-KLLA0_F11396g,396,626,715
gene-KLLA0_F11418g,122,48,69
gene-KLLA0_F11440g,295,199,212
gene-KLLA0_F11462g,948,788,962
gene-KLLA0_F11484g,1698,807,934
gene-KLLA0_F11506g,811,1232,1369
gene-KLLA0_F11528g,1063,1216,1498
gene-KLLA0_F11550g,1177,798,1004
gene-KLLA0_F11572g,1303,1036,1164
gene-KLLA0_F11594r,0,0,0
gene-KLLA0_F11638g,441,308,437
gene-KLLA0_F11660g,1059,1532,1529
gene-KLLA0_F11682g,937,726,568
gene-KLLA0_F11704g,8215,7389,7800
gene-KLLA0_F11726g,1710,1968,1646
gene-KLLA0_F11748g,3390,1745,1918
gene-KLLA0_F11770g,1890,2822,3420
gene-KLLA0_F11792g,1560,1006,1088
gene-KLLA0_F11814g,1725,620,646
gene-KLLA0_F11847r,0,0,0
gene-KLLA0_F11891g,679,444,447
gene-KLLA0_F11913g,381,207,265
gene-KLLA0_F11935g,1156,594,668
gene-KLLA0_F11957g,93,126,135
gene-KLLA0_F11979g,682,1809,1960
gene-KLLA0_F12001g,3318,3402,4010
gene-KLLA0_F12023g,1232,620,675
gene-KLLA0_F12034g,1419,683,645
gene-KLLA0_F12056g,7102,1316,1627
gene-KLLA0_F12078g,424,300,380
gene-KLLA0_F12100g,12731,7864,9064
gene-KLLA0_F12122r,0,0,0
gene-KLLA0_F12166g,5089,2574,2826
gene-KLLA0_F12188g,5086,4138,4567
gene-KLLA0_F12210g,16287,34967,39412
gene-KLLA0_F12232g,51,22,20
gene-KLLA0_F12254g,1240,1086,1291
gene-KLLA0_F12276g,912,955,1032
gene-KLLA0_F12298g,17799,10765,12826
gene-KLLA0_F12342g,6947,5328,7187
gene-KLLA0_F12364g,2487,3089,4010
gene-KLLA0_F12386g,1152,1886,2136
gene-KLLA0_F12408g,493,350,433
gene-KLLA0_F12430g,4446,6865,7620
gene-KLLA0_F12452g,2077,1436,1382
gene-KLLA0_F12474g,1219,941,951
gene-KLLA0_F12485r,1,1,2
gene-KLLA0_F12496g,4291,5140,6219
gene-KLLA0_F12518g,1976,2013,2595
gene-KLLA0_F12525r,28,21,39
gene-KLLA0_F12540g,119,61,50
gene-KLLA0_F12562g,1184,2050,2320
gene-KLLA0_F12584g,1659,1682,1860
gene-KLLA0_F12606g,1554,720,720
gene-KLLA0_F12628g,2417,780,851
gene-KLLA0_F12650g,1398,769,793
gene-KLLA0_F12672g,437,233,251
gene-KLLA0_F12694g,599,219,216
gene-KLLA0_F12716r,0,0,0
gene-KLLA0_F12738r,0,0,0
gene-KLLA0_F12760g,25713,9038,10478
gene-KLLA0_F12782g,8961,3789,4708
gene-KLLA0_F12804g,382,521,641
gene-KLLA0_F12826g,182,456,483
gene-KLLA0_F12848g,3295,2791,3562
gene-KLLA0_F12892g,2300,2593,2961
gene-KLLA0_F12914g,734,529,496
gene-KLLA0_F12936g,2597,1047,1397
gene-KLLA0_F12958g,1031,779,891
gene-KLLA0_F12980g,2698,2152,2746
gene-KLLA0_F13002g,657,595,737
gene-KLLA0_F13024g,513,478,533
gene-KLLA0_F13046g,2301,1565,1578
gene-KLLA0_F13068g,1297,683,814
gene-KLLA0_F13090g,235,93,113
gene-KLLA0_F13112g,341,251,272
gene-KLLA0_F13134g,619,426,448
gene-KLLA0_F13156g,2306,1003,1183
gene-KLLA0_F13178g,1518,1209,1302
gene-KLLA0_F13200g,1233,1696,1924
gene-KLLA0_F13222g,950,1069,1245
gene-KLLA0_F13244g,1024,1182,1454
gene-KLLA0_F13266g,531,269,341
gene-KLLA0_F13288g,3948,1724,2055
gene-KLLA0_F13310g,8367,4628,5682
gene-KLLA0_F13332g,10262,4604,5502
gene-KLLA0_F13354g,1337,1038,1022
gene-KLLA0_F13376g,4619,4315,5275
gene-KLLA0_F13398g,913,320,392
gene-KLLA0_F13420g,1071,1179,1251
gene-KLLA0_F13442g,1011,907,1007
gene-KLLA0_F13464g,1259,1920,2502
gene-KLLA0_F13486g,349,204,207
gene-KLLA0_F13508g,1006,675,778
gene-KLLA0_F13530g,1027,905,1102
gene-KLLA0_F13552g,3785,3511,3702
gene-KLLA0_F13574g,5112,2521,2830
gene-KLLA0_F13596g,10909,7293,8452
gene-KLLA0_F13618g,4215,3579,3356
gene-KLLA0_F13640g,670,399,444
gene-KLLA0_F13662g,147,281,290
gene-KLLA0_F13684g,455,309,316
gene-KLLA0_F13706g,3127,2405,2934
gene-KLLA0_F13728g,1659,1021,1227
gene-KLLA0_F13750g,4525,3508,4037
gene-KLLA0_F13772g,1210,1411,1627
gene-KLLA0_F13794g,718,511,626
gene-KLLA0_F13816g,730,392,479
gene-KLLA0_F13838g,1229,815,852
gene-KLLA0_F13860g,381,400,506
gene-KLLA0_F13882g,1011,548,631
gene-KLLA0_F13904g,866,451,450
gene-KLLA0_F13926g,506,634,685
gene-KLLA0_F13948g,782,645,751
gene-KLLA0_F13970g,913,612,696
gene-KLLA0_F13981g,6,3,4
gene-KLLA0_F13992g,736,722,858
gene-KLLA0_F14014r,0,0,0
gene-KLLA0_F14058g,2527,3319,3622
gene-KLLA0_F14080g,846,688,894
gene-KLLA0_F14102g,1979,1816,2103
gene-KLLA0_F14124g,3607,4483,5071
gene-KLLA0_F14146g,811,662,711
gene-KLLA0_F14168g,430,601,857
gene-KLLA0_F14190g,2081,1352,1455
gene-KLLA0_F14212g,787,300,300
gene-KLLA0_F14234g,867,385,444
gene-KLLA0_F14256g,962,531,583
gene-KLLA0_F14278g,1836,793,919
gene-KLLA0_F14300g,485,248,281
gene-KLLA0_F14322g,427,154,193
gene-KLLA0_F14344g,298,157,160
gene-KLLA0_F14366g,1952,944,1184
gene-KLLA0_F14399g,1322,1042,1144
gene-KLLA0_F14421g,1468,1125,1330
gene-KLLA0_F14443g,1827,1324,1301
gene-KLLA0_F14465g,1017,728,789
gene-KLLA0_F14487g,633,663,758
gene-KLLA0_F14509g,4033,1004,1072
gene-KLLA0_F14531g,745,333,354
gene-KLLA0_F14553g,190,222,275
gene-KLLA0_F14575g,4475,3087,3189
gene-KLLA0_F14597g,1243,1004,1104
gene-KLLA0_F14619g,4358,2370,2946
gene-KLLA0_F14641g,535,276,274
gene-KLLA0_F14663g,3122,3160,3396
gene-KLLA0_F14685g,236,167,169
gene-KLLA0_F14707g,4750,2522,2923
gene-KLLA0_F14729g,1265,921,1003
gene-KLLA0_F14751g,1208,804,650
gene-KLLA0_F14773g,2736,2034,2380
gene-KLLA0_F14795g,2566,2129,2710
gene-KLLA0_F14817g,1027,739,805
gene-KLLA0_F14839g,254,489,476
gene-KLLA0_F14861g,1394,3503,2751
gene-KLLA0_F14905g,220,122,152
gene-KLLA0_F14916g,981,474,622
gene-KLLA0_F14927g,1552,1481,1603
gene-KLLA0_F14949g,774,717,691
gene-KLLA0_F14971g,846,753,903
gene-KLLA0_F14993g,1269,789,868
gene-KLLA0_F15015g,1124,740,827
gene-KLLA0_F15037g,6759,128,142
gene-KLLA0_F15059r,0,0,0
gene-KLLA0_F15103g,12414,7628,10126
gene-KLLA0_F15136g,461,307,329
gene-KLLA0_F15158g,4219,4266,4507
gene-KLLA0_F15180g,396,387,379
gene-KLLA0_F15202g,4050,4683,5640
gene-KLLA0_F15224g,3078,11108,12428
gene-KLLA0_F15246g,358,250,310
gene-KLLA0_F15268g,322,268,382
gene-KLLA0_F15290r,0,0,0
gene-KLLA0_F15312g,196,265,388
gene-KLLA0_F15325g,674,581,868
gene-KLLA0_F15334g,3865,2624,2796
gene-KLLA0_F15367g,1745,1405,1423
gene-KLLA0_F15389g,2984,3114,3595
gene-KLLA0_F15411g,3573,2680,2991
gene-KLLA0_F15433g,1118,1025,1446
gene-KLLA0_F15455g,101,83,132
gene-KLLA0_F15477g,1299,1802,1601
gene-KLLA0_F15510g,459,859,830
gene-KLLA0_F15532g,970,607,734
gene-KLLA0_F15554g,781,606,773
gene-KLLA0_F15576g,1788,1632,1781
gene-KLLA0_F15598g,534,553,617
gene-KLLA0_F15620g,1151,924,892
gene-KLLA0_F15642g,752,835,815
gene-KLLA0_F15664g,3754,1163,1510
gene-KLLA0_F15686g,20,27,43
gene-KLLA0_F15708g,4021,2348,2428
gene-KLLA0_F15730g,659,402,470
gene-KLLA0_F15752g,1126,1271,1455
gene-KLLA0_F15774g,840,1157,1416
gene-KLLA0_F15796g,584,314,309
gene-KLLA0_F15807g,1416,755,864
gene-KLLA0_F15829g,9641,7698,8997
gene-KLLA0_F15862g,843,477,437
gene-KLLA0_F15884g,4659,3206,3422
gene-KLLA0_F15906g,2974,1743,2086
gene-KLLA0_F15928g,5621,6628,6907
gene-KLLA0_F15950g,3636,3099,3442
gene-KLLA0_F15961g,116,118,112
gene-KLLA0_F15972g,2525,1609,1862
gene-KLLA0_F15983r,3,1,2
gene-KLLA0_F15994g,8967,4260,4707
gene-KLLA0_F16016g,3233,1597,1981
gene-KLLA0_F16038g,2075,1271,1398
gene-KLLA0_F16060g,652,366,402
gene-KLLA0_F16082g,828,406,440
gene-KLLA0_F16104g,1429,585,685
gene-KLLA0_F16126g,497,401,440
gene-KLLA0_F16148g,13621,8296,10265
gene-KLLA0_F16170g,607,258,266
gene-KLLA0_F16192g,1727,933,1067
gene-KLLA0_F16214g,834,243,312
gene-KLLA0_F16236g,1189,884,1043
gene-KLLA0_F16258g,6904,5476,5736
gene-KLLA0_F16280g,951,796,844
gene-KLLA0_F16302g,1347,559,663
gene-KLLA0_F16324g,7122,1176,1364
gene-KLLA0_F16357r,0,0,0
gene-KLLA0_F16401g,539,331,434
gene-KLLA0_F16423g,1508,707,774
gene-KLLA0_F16445g,491,518,633
gene-KLLA0_F16467g,2149,2694,3298
gene-KLLA0_F16489g,1127,4119,5149
gene-KLLA0_F16511g,1564,42887,51657
gene-KLLA0_F16533g,401,187,199
gene-KLLA0_F16555g,2022,3537,3614
gene-KLLA0_F16577g,1,0,2
gene-KLLA0_F16599g,2066,1833,1998
gene-KLLA0_F16621g,1459,1397,1482
gene-KLLA0_F16643g,3076,1756,2087
gene-KLLA0_F16665g,1143,985,1156
gene-KLLA0_F16687r,0,0,0
gene-KLLA0_F16709g,686,594,619
gene-KLLA0_F16731g,87,66,83
gene-KLLA0_F16753g,26205,14302,17747
gene-KLLA0_F16775g,7015,3688,4385
gene-KLLA0_F16797g,693,429,426
gene-KLLA0_F16819g,449,1138,1190
gene-KLLA0_F16841g,718,373,388
gene-KLLA0_F16863g,3237,3061,3874
gene-KLLA0_F16885g,1583,1012,992
gene-KLLA0_F16907g,846,4510,5362
gene-KLLA0_F16929g,1420,1893,2701
gene-KLLA0_F16962g,586,683,740
gene-KLLA0_F17006g,1923,1813,1905
gene-KLLA0_F17028g,160,51,65
gene-KLLA0_F17050g,3056,14817,18488
gene-KLLA0_F17072g,144,134,119
gene-KLLA0_F17094g,665,304,313
gene-KLLA0_F17116g,488,231,288
gene-KLLA0_F17138g,925,565,715
gene-KLLA0_F17160g,499,625,638
gene-KLLA0_F17182g,133,111,129
gene-KLLA0_F17198g,36,19,31
gene-KLLA0_F17215g,94,77,100
gene-KLLA0_F17237g,1349,2121,2708
gene-KLLA0_F17259g,2423,1892,2024
gene-KLLA0_F17281g,887,1196,1029
gene-KLLA0_F17303r,0,0,0
gene-KLLA0_F17325g,327,288,317
gene-KLLA0_F17347g,493,429,483
gene-KLLA0_F17369g,1931,2144,2259
gene-KLLA0_F17391g,4305,3012,3434
gene-KLLA0_F17413g,2417,1476,1695
gene-KLLA0_F17435g,1406,1164,1368
gene-KLLA0_F17457g,394,262,308
gene-KLLA0_F17479g,1263,891,962
gene-KLLA0_F17501g,582,597,799
gene-KLLA0_F17523g,2595,3148,3623
gene-KLLA0_F17545g,1384,1610,1777
gene-KLLA0_F17567g,151,222,239
gene-KLLA0_F17589g,2075,1068,1520
gene-KLLA0_F17611g,56,67,96
gene-KLLA0_F17633g,578,12215,14440
gene-KLLA0_F17655g,10370,11268,12843
gene-KLLA0_F17677g,1970,2191,2486
gene-KLLA0_F17710r,0,0,0
gene-KLLA0_F17754g,4585,4322,4725
gene-KLLA0_F17776g,1335,694,785
gene-KLLA0_F17798g,992,1002,1089
gene-KLLA0_F17820g,1680,996,1048
gene-KLLA0_F17842g,152,61,45
gene-KLLA0_F17864g,2678,1923,2135
gene-KLLA0_F17886g,904,775,845
gene-KLLA0_F17908g,1377,1382,1528
gene-KLLA0_F17930g,2527,2143,2143
gene-KLLA0_F17952g,376,189,210
gene-KLLA0_F17974g,177,101,98
gene-KLLA0_F17996g,1012,582,741
gene-KLLA0_F18018g,1016,878,1035
gene-KLLA0_F18040g,337,11431,13567
gene-KLLA0_F18062g,393,242,316
gene-KLLA0_F18084g,1453,1549,1520
gene-KLLA0_F18106g,6572,9000,10544
gene-KLLA0_F18128g,4582,5366,6295
gene-KLLA0_F18150g,914,719,872
gene-KLLA0_F18194g,32578,15157,17487
gene-KLLA0_F18216g,2033,1200,1195
gene-KLLA0_F18238g,449,472,544
gene-KLLA0_F18260g,130380,103179,125737
gene-KLLA0_F18282g,9775,10712,11997
gene-KLLA0_F18304g,596,495,636
gene-KLLA0_F18348r,0,0,0
gene-KLLA0_F18370g,946,328,436
gene-KLLA0_F18392g,4249,6830,8210
gene-KLLA0_F18414g,201,290,317
gene-KLLA0_F18436g,234,664,805
gene-KLLA0_F18458g,240,129,149
gene-KLLA0_F18480g,78,35,51
gene-KLLA0_F18502g,160,150,168
gene-KLLA0_F18513r,1,0,0
gene-KLLA0_F18524g,1537,1362,1196
gene-KLLA0_F18546g,2046,6520,7990
gene-KLLA0_F18568g,179,197,196
gene-KLLA0_F18590g,637,550,620
gene-KLLA0_F18612g,2179,1967,1892
gene-KLLA0_F18634g,144,137,189
gene-KLLA0_F18656g,1124,1762,1913
gene-KLLA0_F18678g,1943,2433,2518
gene-KLLA0_F18700g,2384,1465,1636
gene-KLLA0_F18722g,571,127,145
gene-KLLA0_F18744g,714,1705,2326
gene-KLLA0_F18766g,50,41,62
gene-KLLA0_F18788g,4669,1647,1947
gene-KLLA0_F18810g,2449,816,988
gene-KLLA0_F18832g,76872,73222,84809
gene-KLLA0_F18865g,595,465,571
gene-KLLA0_F18887g,257,329,390
gene-KLLA0_F18909g,1138,226,308
gene-KLLA0_F18931g,2680,3554,3615
gene-KLLA0_F18953g,739,586,625
gene-KLLA0_F18975g,2563,2895,2913
gene-KLLA0_F18997g,450,409,428
gene-KLLA0_F19041g,5356,1660,1713
gene-KLLA0_F19063g,798,748,803
gene-KLLA0_F19085g,2173,1510,1716
gene-KLLA0_F19096g,1418,1667,1782
gene-KLLA0_F19118g,1448,1453,1628
gene-KLLA0_F19140g,440,344,422
gene-KLLA0_F19162g,4838,13640,15914
gene-KLLA0_F19184g,846,943,1146
gene-KLLA0_F19206g,1025,698,863
gene-KLLA0_F19228g,663,1021,1248
gene-KLLA0_F19250g,180,291,393
gene-KLLA0_F19272g,572,1082,1161
gene-KLLA0_F19294g,917,817,852
gene-KLLA0_F19316g,672,323,311
gene-KLLA0_F19338g,1556,1449,1557
gene-KLLA0_F19360g,7709,2558,3227
gene-KLLA0_F19371g,847,3952,6102
gene-KLLA0_F19382g,537,84,105
gene-KLLA0_F19404g,926,987,1160
gene-KLLA0_F19426g,820,570,792
gene-KLLA0_F19448g,628,458,535
gene-KLLA0_F19470g,416,277,337
gene-KLLA0_F19492g,729,431,389
gene-KLLA0_F19514g,1465,2040,2082
gene-KLLA0_F19536g,4501,3280,3234
gene-KLLA0_F19558g,637,693,706
gene-KLLA0_F19580g,289,167,191
gene-KLLA0_F19602g,539,325,373
gene-KLLA0_F19624g,564,368,367
gene-KLLA0_F19646g,236,126,164
gene-KLLA0_F19668g,581,271,347
gene-KLLA0_F19690g,869,419,481
gene-KLLA0_F19712g,8097,11544,12478
gene-KLLA0_F19734g,2669,1639,1748
gene-KLLA0_F19756g,1494,1520,1727
gene-KLLA0_F19778g,7799,6073,7125
gene-KLLA0_F19800g,298,154,128
gene-KLLA0_F19822g,1530,940,1043
gene-KLLA0_F19844g,519,214,229
gene-KLLA0_F19866g,366,300,335
gene-KLLA0_F19877r,1,0,0
gene-KLLA0_F19888g,3111,2077,2213
gene-KLLA0_F19910g,296,187,240
gene-KLLA0_F19921g,366,181,166
gene-KLLA0_F19943g,585,331,355
gene-KLLA0_F19950r,0,0,1
gene-KLLA0_F19965g,349,286,342
gene-KLLA0_F20009g,44780,16203,21634
gene-KLLA0_F20031g,88992,78790,69608
gene-KLLA0_F20053g,3149,2745,2779
gene-KLLA0_F20075g,4929,3677,4257
gene-KLLA0_F20097r,0,0,0
gene-KLLA0_F20119g,1494,655,762
gene-KLLA0_F20141g,923,1492,1716
gene-KLLA0_F20163g,4936,6382,7900
gene-KLLA0_F20185g,613,419,558
gene-KLLA0_F20207g,292,174,192
gene-KLLA0_F20229g,4152,2306,2884
gene-KLLA0_F20251g,1828,967,1128
gene-KLLA0_F20273g,2720,583,687
gene-KLLA0_F20295g,1355,1445,1523
gene-KLLA0_F20317g,2353,2843,3300
gene-KLLA0_F20339g,255,275,343
gene-KLLA0_F20361g,594,859,977
gene-KLLA0_F20383g,229,3010,2804
gene-KLLA0_F20405g,462,331,380
gene-KLLA0_F20449g,2773,3461,3674
gene-KLLA0_F20460g,621,462,620
gene-KLLA0_F20471g,1056,910,1223
gene-KLLA0_F20504g,1695,1309,1466
gene-KLLA0_F20526g,657,532,543
gene-KLLA0_F20548g,4609,2501,2945
gene-KLLA0_F20570g,701,764,1162
gene-KLLA0_F20592r,0,0,0
gene-KLLA0_F20603g,0,1,0
gene-KLLA0_F20614g,34,12,28
gene-KLLA0_F20636g,526,363,446
gene-KLLA0_F20658g,22094,13122,14882
gene-KLLA0_F20680g,3001,1552,1686
gene-KLLA0_F20702g,566,1280,1291
gene-KLLA0_F20724g,1370,1021,1038
gene-KLLA0_F20746g,895,785,873
gene-KLLA0_F20768g,2335,765,1059
gene-KLLA0_F20790g,1424,1196,1407
gene-KLLA0_F20812g,1745,2564,2986
gene-KLLA0_F20834g,1870,2418,1862
gene-KLLA0_F20856g,33,16,17
gene-KLLA0_F20878g,6838,2325,2494
gene-KLLA0_F20900g,7498,2441,3282
gene-KLLA0_F20922g,689,621,703
gene-KLLA0_F20944g,900,692,857
gene-KLLA0_F20966g,2108,1277,1298
gene-KLLA0_F20988g,86865,161428,198409
gene-KLLA0_F21010g,144518,121703,139728
gene-KLLA0_F21032g,387,1776,2144
gene-KLLA0_F21054g,263,149,220
gene-KLLA0_F21076g,1554,1229,1204
gene-KLLA0_F21098g,773,1826,2265
gene-KLLA0_F21120g,29252,19474,26095
gene-KLLA0_F21142g,295,184,206
gene-KLLA0_F21164g,4578,3463,4741
gene-KLLA0_F21208g,996,2064,2073
gene-KLLA0_F21230g,524,464,582
gene-KLLA0_F21252g,1543,619,625
gene-KLLA0_F21274g,1537,942,888
gene-KLLA0_F21296g,1447,1971,1607
gene-KLLA0_F21318g,1126,731,835
gene-KLLA0_F21340g,3402,3326,3890
gene-KLLA0_F21362r,0,0,0
gene-KLLA0_F21406g,1032,920,1061
gene-KLLA0_F21428g,354,190,262
gene-KLLA0_F21450g,491,616,831
gene-KLLA0_F21472r,0,0,0
gene-KLLA0_F21494r,0,0,0
gene-KLLA0_F21516r,0,0,0
gene-KLLA0_F21560g,539,369,441
gene-KLLA0_F21582g,686,1507,1914
gene-KLLA0_F21604g,537,1952,2569
gene-KLLA0_F21626g,263,255,293
gene-KLLA0_F21648g,3572,2555,2696
gene-KLLA0_F21670g,1307,835,1041
gene-KLLA0_F21692g,4304,2463,2666
gene-KLLA0_F21714g,579,297,332
gene-KLLA0_F21736g,3798,1935,2722
gene-KLLA0_F21758g,1454,1549,1559
gene-KLLA0_F21802g,942,1153,1234
gene-KLLA0_F21824g,54,18,30
gene-KLLA0_F21846g,280,1030,1047
gene-KLLA0_F21868g,954,1584,2083
gene-KLLA0_F21890g,2519,3709,4995
gene-KLLA0_F21934g,1204,916,1209
gene-KLLA0_F21956g,2779,2123,2545
gene-KLLA0_F21978g,2653,1965,2007
gene-KLLA0_F22000g,1211,1296,1472
gene-KLLA0_F22022g,2129,6753,8252
gene-KLLA0_F22066g,2003,2681,2568
gene-KLLA0_F22088g,741,1691,1732
gene-KLLA0_F22110g,2392,2013,2282
gene-KLLA0_F22154g,1634,1707,1848
gene-KLLA0_F22176g,1046,1002,932
gene-KLLA0_F22198g,36414,292,363
gene-KLLA0_F22220g,1307,1011,1177
gene-KLLA0_F22242g,1413,815,952
gene-KLLA0_F22275g,709,458,522
gene-KLLA0_F22297g,6173,786,809
gene-KLLA0_F22319g,9417,21,38
gene-KLLA0_F22341g,2320,114,128
gene-KLLA0_F22363g,1770,1184,1185
gene-KLLA0_F22385g,6023,7071,7244
gene-KLLA0_F22407g,336,228,223
gene-KLLA0_F22429g,965,486,538
gene-KLLA0_F22451g,615,295,360
gene-KLLA0_F22473g,709,301,310
gene-KLLA0_F22495g,866,1570,1774
gene-KLLA0_F22539g,283,173,169
gene-KLLA0_F22561g,2112,1532,1553
gene-KLLA0_F22583g,5502,4368,5262
gene-KLLA0_F22605g,822,633,623
gene-KLLA0_F22627g,21367,2641,2869
gene-KLLA0_F22649g,484,144,133
gene-KLLA0_F22671g,4909,6046,5903
gene-KLLA0_F22704r,0,0,0
gene-KLLA0_F22748r,0,0,0
gene-KLLA0_F22770r,0,0,0
gene-KLLA0_F22792g,1120,325,416
gene-KLLA0_F22814g,680,377,539
gene-KLLA0_F22836g,1428,1328,1720
gene-KLLA0_F22858g,3734,2731,3047
gene-KLLA0_F22880g,1198,861,835
gene-KLLA0_F22902g,187,79,66
gene-KLLA0_F22924g,1466,453,559
gene-KLLA0_F22946g,806,1089,1253
gene-KLLA0_F22968g,1195,1130,1289
gene-KLLA0_F22990g,3694,3658,3520
gene-KLLA0_F23012g,1752,1001,1212
gene-KLLA0_F23034g,1460,1605,1932
gene-KLLA0_F23056r,0,0,0
gene-KLLA0_F23078g,1930,1185,1205
gene-KLLA0_F23089g,3711,2291,2652
gene-KLLA0_F23111g,2133,4404,4268
gene-KLLA0_F23133g,13741,10957,12748
gene-KLLA0_F23155g,4723,2300,2778
gene-KLLA0_F23177r,0,0,1
gene-KLLA0_F23199g,2821,2596,2925
gene-KLLA0_F23221g,1049,894,998
gene-KLLA0_F23243g,1833,4103,4421
gene-KLLA0_F23265g,5817,10074,11437
gene-KLLA0_F23287g,616,1486,1738
gene-KLLA0_F23309g,516,597,626
gene-KLLA0_F23331g,399,96,123
gene-KLLA0_F23353g,13152,6445,7475
gene-KLLA0_F23375g,2418,1766,1936
gene-KLLA0_F23397g,200269,166403,208310
gene-KLLA0_F23419g,3606,4932,5200
gene-KLLA0_F23441g,1080,902,1130
gene-KLLA0_F23463g,663,533,592
gene-KLLA0_F23485g,1321,1250,1431
gene-KLLA0_F23507g,243,89,99
gene-KLLA0_F23529g,1158,4968,5973
gene-KLLA0_F23551g,1331,2511,2540
gene-KLLA0_F23573g,537,488,529
gene-KLLA0_F23584g,665,722,834
gene-KLLA0_F23606g,6983,7927,9676
gene-KLLA0_F23628g,535,208,302
gene-KLLA0_F23650g,1315,1430,1590
gene-KLLA0_F23672g,926,1447,1873
gene-KLLA0_F23694g,1196,1664,1973
gene-KLLA0_F23716g,692,5157,6398
gene-KLLA0_F23760g,421,451,532
gene-KLLA0_F23782g,2611,2891,2586
gene-KLLA0_F23804g,246,169,167
gene-KLLA0_F23826g,659,382,509
gene-KLLA0_F23848g,1294,1165,1230
gene-KLLA0_F23870g,5511,3487,3911
gene-KLLA0_F23892g,4104,2345,2565
gene-KLLA0_F23914g,2398,580,723
gene-KLLA0_F23980g,2812,2656,2573
gene-KLLA0_F24002g,355,351,446
gene-KLLA0_F24024g,374,343,360
gene-KLLA0_F24046g,3519,5420,6536
gene-KLLA0_F24068g,95,136,152
gene-KLLA0_F24090g,1931,2555,3074
gene-KLLA0_F24112g,189,120,128
gene-KLLA0_F24134g,1052,1211,1226
gene-KLLA0_F24156g,1055,1122,1255
gene-KLLA0_F24178g,280,637,674
gene-KLLA0_F24200g,2270,885,1037
gene-KLLA0_F24222g,916,607,675
gene-KLLA0_F24244g,894,967,1068
gene-KLLA0_F24266g,401,421,523
gene-KLLA0_F24288g,323,548,577
gene-KLLA0_F24310g,95,154,191
gene-KLLA0_F24332g,361,306,351
gene-KLLA0_F24354g,2849,2423,2687
gene-KLLA0_F24376g,697,1047,1383
gene-KLLA0_F24398g,2252,2709,3011
gene-KLLA0_F24420g,679,293,309
gene-KLLA0_F24442g,585,749,765
gene-KLLA0_F24464g,27051,4877,6196
gene-KLLA0_F24486g,30,21,26
gene-KLLA0_F24509g,45,81,122
gene-KLLA0_F24530r,0,0,0
gene-KLLA0_F24552g,5940,2158,2585
gene-KLLA0_F24574g,1625,2440,3019
gene-KLLA0_F24596g,6,0,2
gene-KLLA0_F24618g,1340,413,480
gene-KLLA0_F24640g,1726,2142,2664
gene-KLLA0_F24662g,992,573,605
gene-KLLA0_F24684g,1353,1019,1163
gene-KLLA0_F24706g,448,480,551
gene-KLLA0_F24728g,1285,1280,1549
gene-KLLA0_F24750g,7653,2085,2216
gene-KLLA0_F24772g,1472,398,453
gene-KLLA0_F24794g,1011,739,757
gene-KLLA0_F24816g,1015,713,886
gene-KLLA0_F24838g,1856,1755,1862
gene-KLLA0_F24860g,6026,1711,1956
gene-KLLA0_F24882g,1748,1792,1924
gene-KLLA0_F24904g,1044,879,1068
gene-KLLA0_F24926g,2506,2376,2699
gene-KLLA0_F24948g,219,102,108
gene-KLLA0_F24981g,2526,1552,1886
gene-KLLA0_F25003g,1254,1151,1164
gene-KLLA0_F25014g,2783,2934,3810
gene-KLLA0_F25036g,1755,1691,2184
gene-KLLA0_F25058g,93,39,37
gene-KLLA0_F25080g,603,595,714
gene-KLLA0_F25102g,407,398,428
gene-KLLA0_F25124g,879,794,800
gene-KLLA0_F25146g,720,1243,1115
gene-KLLA0_F25168g,1795,1195,1421
gene-KLLA0_F25190g,281,315,408
gene-KLLA0_F25212g,337,190,203
gene-KLLA0_F25234g,2414,4609,5232
gene-KLLA0_F25256g,618,335,324
gene-KLLA0_F25278g,822,446,503
gene-KLLA0_F25300g,1338,1938,1806
gene-KLLA0_F25322g,1430,5515,5972
gene-KLLA0_F25344r,0,0,0
gene-KLLA0_F25366g,1524,595,650
gene-KLLA0_F25388g,1103,1790,1956
gene-KLLA0_F25410g,1267,1468,1607
