tx	gene_id	Klac.t0000.b1.L001	Klac.t0000.b1.L002	Klac.t0000.b2.L001	Klac.t0000.b2.L002	Klac.t0015.b3.L001	Klac.t0015.b3.L002	Klac.t0015.b4.L001	Klac.t0015.b4.L002	Klac.t0030.b3.L001	Klac.t0030.b3.L002	Klac.t0030.b4.L001	Klac.t0030.b4.L002	Klac.t0045.b3.L001	Klac.t0045.b3.L002	Klac.t0045.b4.L001	Klac.t0045.b4.L002	Klac.t0060.b3.L001	Klac.t0060.b3.L002	Klac.t0060.b4.L001	Klac.t0060.b4.L002	Klac.t0090.b3.L001	Klac.t0090.b3.L002	Klac.t0090.b4.L001	Klac.t0090.b4.L002	Klac.t0120.b4.L001	Klac.t0120.b4.L002	Klac.t0150.b1.L001	Klac.t0150.b1.L002	Klac.t0150.b2.L001	Klac.t0150.b2.L002	Klac.t0180.b3.L001	Klac.t0180.b3.L002	Klac.t0180.b4.L001	Klac.t0180.b4.L002	Klac.t0210.b3.L001	Klac.t0210.b3.L002	Klac.t0210.b4.L001	Klac.t0210.b4.L002	Klac.t0240.b3.L001	Klac.t0240.b3.L002	Klac.t0240.b4.L001	Klac.t0240.b4.L002	Klac.t0360.b3.L001	Klac.t0360.b3.L002	Klac.t0360.b4.L001	Klac.t0360.b4.L002	Klac.t0480.b3.L001	Klac.t0480.b3.L002	Klac.t0480.b4.L001	Klac.t0480.b4.L002
rna-XM_455145.1	gene-KLLA0_F01441g	52.500303	60.474767	57.950324	57.980979	79.937046	77.476313	71.352379	76.584649	83.730894	89.563321	85.431207	90.152149	81.27067	74.213101	68.998076	68.420565	45.620939	45.945115	46.477298	49.037536	45.882591	43.57523	44.216738	45.989225	43.997147	48.158391	51.61747	45.408875	52.293895	44.939192	44.646777	47.773492	41.689461	46.967026	53.010459	54.380675	48.114253	54.076862	54.627292	53.304702	49.453008	54.662469	58.158914	58.363027	59.025762	60.858955	60.610578	63.315962	63.523365	64.7379
rna-XM_455146.1	gene-KLLA0_F01463g	53.595055	50.616424	44.302578	43.98117	34.097294	31.172851	30.892719	27.382816	32.554372	32.478575	32.356573	32.031558	42.729556	37.269514	40.746511	39.903065	35.582576	33.472056	34.724755	33.446617	33.488091	32.116529	37.193239	37.075037	43.202896	44.217796	48.676587	49.338714	53.58328	50.930882	53.355029	53.02796	55.016785	55.315043	55.384335	58.090157	58.423518	56.475578	58.537981	60.831528	59.003223	56.732689	73.784085	74.002377	66.813425	67.851557	76.403368	73.964505	82.4799	82.575744
rna-XM_455147.1	gene-KLLA0_F01485g	218.937974	222.191562	243.690709	238.599692	198.220294	192.746431	204.754843	187.534851	156.073746	158.718265	146.100233	126.65821	161.338824	153.427479	172.066331	166.957075	279.233403	284.919692	274.039234	283.273855	475.812406	462.300151	454.433192	463.298829	599.503649	604.870319	531.128589	531.762532	537.155308	531.451109	521.677678	509.292016	500.945104	480.868984	475.135339	495.909387	492.916578	466.210864	492.17325	467.662464	465.765011	486.007664	392.841275	418.63937	399.989607	388.944944	372.791618	354.957718	347.619223	359.163494
rna-XM_455148.1	gene-KLLA0_F01507g	24.479015	25.135964	23.59724	22.117731	11.08734	13.585712	10.711585	13.242523	2.590593	2.844886	2.603786	2.293059	7.213948	5.936457	7.542818	7.670737	35.464749	37.492534	36.379402	36.463051	70.11315	68.205328	70.535436	69.31494	79.356442	82.858874	93.036739	91.37756	94.027475	94.293339	96.983059	102.529517	105.011072	100.153443	107.149831	106.232214	97.437323	101.804139	118.311764	106.048021	99.807496	109.248198	117.495495	110.045648	109.517771	105.816019	104.679666	104.654194	111.508357	109.371424
rna-XM_455149.1	gene-KLLA0_F01529g	24.229747	23.805308	28.159045	23.939453	21.924604	21.800542	20.027203	20.377029	15.161106	20.028222	12.439133	13.807237	21.714383	20.728946	23.770831	28.034534	27.170002	31.854772	25.371149	26.043232	38.884965	30.048308	33.065544	38.040202	44.365752	38.044105	49.318516	46.273137	45.281813	46.116527	48.675859	44.231058	46.478706	57.392123	52.097813	47.666304	43.278864	47.202413	49.523206	45.810979	52.323802	45.752631	50.513616	56.226536	41.830276	45.107446	56.007418	52.012842	52.496291	58.450282
rna-XM_455150.1	gene-KLLA0_F01551g	35.369338	36.746317	31.303828	36.509894	17.164594	19.569541	17.084426	19.315828	13.415514	14.559668	14.856006	13.763204	27.960828	28.234245	33.385971	32.078138	51.437866	52.644412	57.0282	55.114954	66.267289	63.176703	65.127504	68.239097	53.632185	52.439501	54.468926	54.283846	55.38041	56.629555	57.453551	65.11952	62.426864	63.977097	61.93072	64.743089	69.294359	58.79889	71.116882	74.340095	68.23306	67.121211	70.40564	67.58436	77.337511	67.875481	75.044636	75.437632	83.397353	76.272244
rna-XM_455151.1	gene-KLLA0_F01573g	12.945436	8.178367	6.887511	8.58504	10.524002	9.171937	6.446583	9.098472	8.282946	8.30828	6.138866	6.5384	8.271068	10.476851	9.629141	11.968998	10.249031	8.603398	10.280423	8.776705	15.032651	13.321214	10.957749	15.437553	14.364438	13.839821	14.682452	16.257982	15.142843	11.549976	10.231424	8.517311	8.509678	13.903101	12.650954	13.383882	11.918987	10.869185	9.652603	8.91972	10.336371	11.011554	7.981935	11.177148	7.499311	11.067088	6.667667	7.636352	9.727882	8.229053
rna-XM_455152.1	gene-KLLA0_F01595g	2289.463327	2275.328438	2059.021398	2051.167241	847.83038	835.591828	764.871209	775.058921	336.414934	346.106903	317.70016	319.484441	457.375815	459.232108	473.280885	466.233265	1215.560414	1191.168606	1232.511685	1226.280968	2094.714641	2057.694218	1999.268593	2018.333663	2541.038907	2564.669931	3118.910208	3070.334357	3267.202611	3266.306897	3178.416888	3126.166463	3321.894892	3293.766245	4473.753939	4501.121392	4444.708253	4424.035832	4318.773784	4357.939675	4276.571806	4295.931233	5104.603963	5100.583865	4355.118368	4297.949391	6243.602805	6188.754462	5527.521568	5583.540022
rna-XM_455153.1	gene-KLLA0_F01617g	53.932532	59.804027	61.252215	55.618432	61.543921	58.462084	58.054404	61.151921	10.814714	12.003179	14.056718	11.695753	17.116661	15.297906	20.345158	21.158288	43.525537	45.386808	48.644338	46.64347	89.237146	90.953661	89.943455	93.870274	114.285539	108.494616	104.18208	104.372916	107.036501	111.397405	96.334596	100.318945	98.841034	98.955727	91.211744	90.051375	90.592629	95.729639	99.373358	86.270252	89.288794	98.704298	98.982572	105.083434	92.484724	93.550805	85.284384	92.95774	95.175404	92.902736
rna-XM_455154.1	gene-KLLA0_F01639g	36.157127	30.768233	42.119225	24.293783	91.984695	96.283447	87.434129	87.253646	30.357866	36.463805	41.213279	36.737524	29.198638	24.212741	30.042033	17.104868	28.931377	24.185859	23.76135	22.906635	48.128997	38.326861	49.243875	45.656391	63.533172	67.954818	79.529101	61.318443	69.520294	79.989982	71.566868	79.769405	69.594971	72.274498	71.774488	69.614746	65.252966	74.891777	81.267658	78.844872	76.231982	67.631195	76.011465	71.522914	81.739173	85.14481	75.481271	75.505638	66.003414	74.425976
rna-XM_455155.1	gene-KLLA0_F01661g	45.898879	46.518786	39.653647	43.78837	45.173564	48.597851	45.386959	41.652195	48.740433	46.871744	46.870388	48.548621	45.184618	43.031972	40.691037	43.205158	33.003669	31.709685	31.928425	35.914723	28.750649	28.576788	28.072533	31.504013	26.361133	29.314001	28.197248	27.079775	29.895221	28.395112	29.205526	23.933599	25.864209	25.286695	27.057241	27.733359	27.301981	26.510915	28.32862	27.073687	27.543031	26.815532	26.651378	27.831072	29.362591	26.698692	23.678016	24.813051	25.413777	28.980993
rna-XM_455156.1	gene-KLLA0_F01683g	176.724354	138.516266	138.116266	149.50796	150.872192	180.609722	156.042435	178.316965	260.063966	235.994155	224.926467	231.817001	190.161345	211.94501	165.681146	197.219065	124.400958	131.335677	106.29799	108.271834	83.837109	72.323286	84.623101	89.882295	77.006134	60.818651	88.976163	93.353323	74.805836	71.890124	86.109885	90.233879	57.81193	80.14795	85.051888	83.942873	88.809855	69.681032	88.365416	79.910914	96.81023	71.477531	119.643803	103.893013	147.204186	142.608999	122.12744	120.069558	129.671452	110.070497
rna-XM_455157.1	gene-KLLA0_F01705g	18.260116	18.566405	18.341397	20.509381	21.376949	21.842184	18.957033	18.430965	18.117405	18.546587	16.023981	16.367737	20.180184	18.716485	17.524482	17.379861	20.158044	19.655647	20.386912	20.619509	23.178702	22.89731	23.153024	21.536502	20.138607	19.338671	14.761909	16.961119	17.794121	17.124858	16.782374	14.493141	13.926712	13.921766	17.247783	16.20161	18.311789	17.066573	14.567584	14.088789	15.659821	14.787701	15.534295	12.338151	14.387629	13.957437	14.690317	15.096375	14.103865	17.239347
rna-XM_455158.1	gene-KLLA0_F01727g	41.675278	40.94007	37.481197	35.801125	202.11422	190.614946	192.442133	198.51041	151.523598	149.42809	157.921274	155.339014	46.519622	50.54203	35.105091	32.873684	3.079014	2.861832	2.759495	2.063802	5.315362	5.988655	4.881237	6.687519	28.085322	29.690617	35.950827	40.685737	40.58629	39.029505	37.816928	43.352874	39.182385	37.619608	38.266445	38.490946	38.716086	36.984316	44.502318	44.790798	45.094101	43.140684	43.986838	47.313788	41.278285	41.202181	52.615309	53.004007	53.971425	49.247842
rna-XM_455159.1	gene-KLLA0_F01749g	43.186066	49.310276	42.246108	41.64452	54.381561	57.206467	55.382582	55.684736	48.485487	45.824662	46.784072	45.948105	40.471364	36.798752	35.350523	38.241634	28.023127	25.7957	26.440158	26.874489	38.993338	32.408588	36.45925	34.859377	46.249698	46.231046	54.0379	60.565294	58.91767	63.349189	58.455329	64.906793	62.807002	62.49703	59.23144	60.04927	59.778402	58.959276	63.93091	71.32052	61.313414	56.646246	64.666528	67.580655	73.265338	72.1344	65.032103	71.100833	70.453207	60.972353
rna-XM_455160.1	gene-KLLA0_F01771g	79.804487	68.587736	111.142826	75.128115	109.301329	77.13257	91.10635	81.316035	124.418691	121.697463	143.050599	133.51806	122.374316	105.434188	110.478312	109.259138	61.401545	64.622165	62.647061	57.053099	32.517242	31.553301	35.080454	61.217727	28.430728	47.640137	31.732261	50.263601	43.601816	56.645234	39.15742	44.960136	38.505054	38.930275	40.170306	35.804706	58.084421	47.040831	54.146501	62.348215	38.803142	49.452611	62.887646	56.531338	52.888492	82.920251	61.947341	60.401811	61.345434	59.92615
rna-XM_455161.1	gene-KLLA0_F01793g	100.069088	81.673423	93.177364	92.66023	172.977852	180.581219	168.425181	165.411504	253.639065	256.795626	226.943387	252.074012	176.775524	171.332373	171.495583	185.210393	94.743662	81.65261	77.245852	82.795108	54.355323	48.731126	50.79761	54.7368	52.050601	51.544593	49.676426	44.241415	49.481343	42.816658	40.051169	42.564414	42.32345	53.3241	45.291318	47.138133	47.139861	44.073336	48.308225	49.899942	54.911003	50.397674	48.577871	56.673823	55.525492	60.258392	54.378519	55.805072	57.915031	56.720487
rna-XM_455162.1	gene-KLLA0_F01815g	145.711034	129.994085	150.172919	151.31133	86.977456	80.745992	85.298992	91.228452	78.202109	74.758638	76.554042	74.28665	136.328479	129.870653	148.922102	150.223046	261.55978	244.610443	279.642845	277.983058	266.829529	262.302571	275.365633	248.927297	251.091082	238.311003	241.297823	246.740788	255.948003	248.347654	244.223314	237.403503	238.084642	245.669531	221.162652	230.820357	235.385641	227.393257	229.522896	243.884698	232.090887	229.901527	208.040511	217.205283	198.340458	215.955408	189.616003	207.237226	193.346476	199.92399
rna-XM_455163.1	gene-KLLA0_F01837g	36.21705	38.039656	35.381568	35.527664	22.466701	22.795205	17.666405	21.003637	12.877979	11.826574	11.352524	13.653915	24.256073	25.691065	28.261059	27.47244	45.400565	41.878189	47.601025	44.305108	48.969015	51.621599	53.060654	51.546562	50.727233	51.896844	53.214489	56.6501	54.012312	58.101244	59.962722	58.38166	60.460741	56.410096	60.238942	62.45635	64.249319	61.986779	65.034128	60.35027	59.984842	65.199294	68.303011	68.60164	61.88399	65.05241	65.053713	59.022469	67.717529	65.430868
rna-XM_455164.1	gene-KLLA0_F01859g	48.164493	40.450874	56.74057	42.848244	42.323311	53.296396	45.974259	43.540706	43.69226	39.293468	47.235201	33.375324	54.249679	51.593584	50.506674	61.860421	64.950939	67.771805	64.792434	61.617894	85.2747	98.970999	87.464707	84.66817	108.563102	99.207716	98.285405	102.136483	102.899683	92.848476	112.134129	97.492492	90.844647	97.396476	95.146993	88.484247	104.39801	83.386932	75.377847	96.447224	93.100977	82.317299	82.08598	70.276104	68.712013	76.398843	64.596957	56.691151	70.928785	73.79351
rna-XM_455165.1	gene-KLLA0_F01881g	101.172197	105.604694	106.285049	94.66078	53.434017	52.839411	57.243134	59.226963	101.864265	100.373214	79.269266	84.19756	147.663578	126.814867	139.417899	134.166633	211.451643	232.455126	218.772199	207.681085	232.279612	254.043549	243.223732	255.656246	278.030966	274.198872	306.852629	295.373308	337.586563	325.619073	347.690879	336.069556	335.704612	342.820949	415.087544	383.099742	363.921632	357.97008	404.006594	420.148122	419.956019	438.068418	539.697112	506.368609	498.936978	483.822287	569.514293	561.497873	586.610545	588.181233
rna-XM_455166.1	gene-KLLA0_F01903g	11.066807	14.470517	13.173572	14.133682	4.642099	4.844615	6.035525	5.575718	2.151881	3.169776	1.339855	2.502044	3.052606	4.434537	4.418413	4.769864	11.257997	9.281105	12.167907	12.807132	27.126915	29.237097	28.004073	26.883808	37.158524	39.869229	46.198458	46.409891	42.622664	49.245073	51.244312	51.923035	53.823658	51.048891	57.918871	56.041635	61.185362	61.61191	63.861343	63.412381	66.742889	66.342417	80.825003	73.492439	74.01966	71.382876	83.751168	84.413458	78.687569	80.495621
rna-XM_455167.1	gene-KLLA0_F01925g	77.517902	82.549959	83.040055	81.408775	73.71481	67.400838	77.115407	72.872158	71.920879	77.172976	74.960928	85.394038	74.564817	80.010265	78.246678	77.520734	79.248135	79.693928	78.556779	84.558663	79.075918	81.494158	78.051082	84.220809	87.558523	78.425029	75.200438	81.510019	78.58845	71.617319	72.631583	75.39584	74.441654	79.967306	70.697144	80.522047	69.75443	69.655885	75.692231	81.507933	66.547513	78.443822	77.079781	82.843019	68.257839	62.521409	67.572329	71.386574	68.121843	76.422933
rna-XM_455168.1	gene-KLLA0_F01947g	154.680545	164.889793	156.888599	173.959594	91.991479	88.797066	86.478749	90.156612	78.865728	84.195495	83.45476	80.068549	129.450448	132.035361	144.450433	143.193596	206.562029	197.478881	205.459861	220.040217	204.376106	213.441588	223.271101	212.076314	231.50795	229.786573	274.122137	272.684163	257.08988	269.149064	317.782769	303.323403	301.52139	297.31467	313.384284	318.130705	320.11652	329.500856	320.691036	332.579113	320.108045	329.13954	317.40661	326.622431	288.539538	294.527288	330.755647	341.719452	299.779138	302.769583
rna-XM_455169.1	gene-KLLA0_F01969g	18.997826	21.376343	18.299519	20.62183	10.317873	11.425467	10.432261	10.382978	1.661385	1.131581	1.445335	1.145093	6.376901	6.112896	8.472903	8.815451	40.911464	42.043088	46.537465	46.388178	66.17316	63.272083	64.647777	70.183543	69.070689	66.938872	69.936416	75.729174	77.142603	82.762432	78.920449	77.551051	84.387862	84.945561	85.368135	81.769882	77.749311	85.041975	84.337901	82.620938	84.284518	86.686773	93.67594	86.77708	71.475978	73.898323	85.414588	84.986316	88.641596	92.188329
rna-XM_455170.1	gene-KLLA0_F01991g	30.513833	26.291221	26.930866	26.103728	29.545268	27.480576	25.667923	25.137976	19.429601	19.076216	22.466835	19.005728	22.881288	21.932623	21.614312	20.52436	24.465459	24.164395	25.464279	23.488271	33.372991	32.919658	31.325491	30.9719	30.99683	32.828876	30.073877	29.14007	36.964829	32.511038	26.823223	29.095512	28.363684	30.429578	28.659939	30.45696	28.642207	26.412763	26.929858	26.835889	26.696871	27.215439	30.037977	29.057604	26.205978	29.630016	25.856888	27.97656	30.690181	32.721769
rna-XM_455171.1	gene-KLLA0_F02013g	42.790908	40.125675	37.670346	36.071704	145.414277	140.870889	138.484114	141.825712	127.063077	131.206476	127.077568	129.726253	62.402528	57.949245	46.218596	44.029418	7.53562	6.772154	7.489517	6.95127	9.803781	10.006685	10.681589	9.472995	24.535657	23.855419	29.801274	26.369587	29.781498	32.337064	32.030243	27.679198	27.304867	29.700498	32.356569	30.338343	28.893553	27.668807	32.500643	32.589624	31.387965	31.76479	32.100591	35.960383	29.170113	28.948495	33.065508	38.194069	33.597062	36.837563
rna-XM_455172.1	gene-KLLA0_F02035g	86.998042	79.688269	75.077499	84.454346	121.726693	114.251669	122.36976	113.972148	177.20099	165.648116	162.126135	159.854315	127.917002	126.004249	119.4369	129.372866	88.25616	82.019192	81.553979	89.462526	60.065012	58.022291	57.399098	64.175156	55.467805	56.708811	62.004302	59.385296	51.164868	38.640929	53.241852	52.26095	56.385973	63.938436	53.73197	61.854539	42.200516	45.527738	53.29119	55.187292	59.50266	51.241886	62.770904	54.385457	52.918302	56.094426	55.486131	63.007546	72.006811	47.629506
rna-XM_455173.2	gene-KLLA0_F02057g	359.899084	355.239076	331.926308	326.168736	289.902376	298.70007	294.928289	289.617232	362.773124	356.72984	354.359668	357.785341	392.013569	393.360683	371.897312	386.247693	327.975044	322.756259	332.129822	335.390152	241.143353	242.561654	249.907776	244.913967	200.633887	190.475941	184.93014	195.013261	187.950507	185.39967	171.266479	176.618126	185.201653	182.731515	156.580254	162.897607	165.016163	170.162507	167.058648	163.713233	162.458292	164.421969	164.340007	152.675897	158.707225	155.214851	154.564074	151.394705	160.610027	151.684599
rna-XM_455174.1	gene-KLLA0_F02079g	159.990097	130.946105	140.418978	112.270137	121.984752	115.648057	100.535646	130.125361	133.02011	111.042126	117.476668	114.545014	131.881936	103.662193	153.430634	150.566105	168.097822	172.097259	195.044542	193.395721	257.535767	286.321538	230.957332	297.265244	273.311371	271.552661	320.114484	282.125117	280.595037	237.94371	274.552029	251.614762	259.237095	278.58534	261.211028	229.231971	229.771564	282.563628	275.53267	293.723214	285.840782	251.713973	264.915778	262.386471	305.208527	268.130568	229.9389	245.18402	241.44588	234.57372
rna-XM_455175.1	gene-KLLA0_F02101g	73.108744	70.936493	78.142523	78.457192	94.961665	98.035109	100.85387	105.678912	153.291337	152.809741	150.950969	147.647979	129.481388	137.414476	131.200352	120.694408	66.75291	66.708413	57.009757	53.503836	59.963437	62.338842	77.012301	61.913515	98.610608	110.079361	115.388369	126.881411	124.071442	118.207169	129.99574	136.782723	131.676519	126.45886	124.22413	126.186929	131.931149	119.609297	124.27022	126.675484	125.920713	133.373902	127.928021	128.414579	119.628121	120.87376	102.584341	104.384728	105.502404	101.572988
rna-XR_002633605.1	gene-KLLA0_F02112r	0	0	0	0	0	0	0	0	0	0	4.868394	0	0	0	5.878108	0	0	0	5.412173	0	6.861461	13.889667	0	0	0	0	0	0	7.676985	0	0	11.684013	0	0	0	0	0	8.264951	0	0	0	0	0	0	0	0	0	0	14.394056	0
rna-XM_455176.1	gene-KLLA0_F02123g	39.900623	36.202989	35.937433	34.696396	47.544312	45.551117	41.002944	42.669661	38.916156	38.390054	38.448739	36.45781	46.349723	46.029384	47.829537	46.153784	56.596437	56.819256	57.863126	61.992762	58.94711	55.018684	62.050193	57.833203	59.427791	60.092113	57.809388	58.890578	58.350322	55.799691	54.142145	60.396807	52.767613	54.823573	56.878906	54.537216	52.610989	57.68057	59.378984	58.238989	58.746447	60.663388	64.247196	58.676746	57.487889	57.764612	56.570562	56.326531	60.217796	59.618851
rna-XM_455177.1	gene-KLLA0_F02145g	16.114234	15.487555	14.550873	15.61337	23.142192	24.881279	22.270831	21.328865	16.119644	15.780372	16.928176	16.576877	16.573568	17.903859	15.801734	17.53557	18.756706	17.938127	16.919422	21.055348	22.998055	25.951198	23.706607	22.686421	29.857795	32.575374	30.822461	34.996628	33.44116	35.071034	33.966215	33.732928	36.915886	36.124087	35.565368	36.835853	35.124595	37.202598	37.720317	38.336691	39.042906	36.159627	39.126853	40.507008	37.641336	30.72791	36.422721	35.994489	38.69728	41.838128
rna-XM_455178.1	gene-KLLA0_F02167g	22.819161	23.420383	20.626471	19.57773	30.490899	29.110768	30.517531	28.397986	22.76198	22.752899	20.536261	21.179561	21.197311	21.557919	21.031734	22.776484	22.25215	20.64414	23.633681	22.3397	25.633286	25.655926	24.49037	29.409139	32.263675	29.668392	27.926884	28.998532	30.886986	31.362596	28.292701	27.689565	30.75195	31.820102	30.96862	29.48185	28.052701	27.653488	31.226279	29.75866	31.131947	31.452988	29.666997	30.313631	26.853063	30.033169	25.118522	26.943407	27.428778	26.912037
rna-XM_455179.1	gene-KLLA0_F02189g	47.797673	50.159426	50.641878	55.022753	46.516068	47.618362	52.891869	47.612385	44.324367	44.630006	45.522528	45.287198	51.525328	54.268541	51.431146	60.455964	63.26686	73.833122	62.85916	75.433737	78.560641	92.896732	70.106676	74.504113	85.728363	85.642697	94.343501	88.567679	79.998427	89.562518	78.276219	80.366892	68.566633	81.864764	63.644278	76.600162	78.61304	76.599481	87.745606	80.260485	83.10669	79.742375	58.135803	65.978349	57.364113	64.898207	60.650197	36.487083	46.890889	49.570612
