TXNAME	GENEID
orf19.7086-T	orf19.7086
orf19.7085-T	orf19.7085
orf19.7079-T	orf19.7079
orf19.7078-T	orf19.7078
orf19.7076-T	orf19.7076
orf19.7074-T	orf19.7074
orf19.7072-T	orf19.7072
orf19.7069-T	orf19.7069
orf19.7065-T	orf19.7065
orf19.7064-T	orf19.7064
orf19.7063-T	orf19.7063
orf19.7061-T	orf19.7061
orf19.7059-T	orf19.7059
orf19.7058-T	orf19.7058
orf19.7056-T	orf19.7056
orf19.7055-T	orf19.7055
orf19.7052-T	orf19.7052
orf19.7043-T	orf19.7043
orf19.7037-T	orf19.7037
orf19.7034-T	orf19.7034
orf19.7033-T	orf19.7033
orf19.7027-T	orf19.7027
orf19.7025-T	orf19.7025
orf19.7023-T	orf19.7023
orf19.7022-T	orf19.7022
orf19.7017-T	orf19.7017
orf19.7014-T	orf19.7014
orf19.7012-T	orf19.7012
orf19.7011-T	orf19.7011
orf19.7010-T	orf19.7010
orf19.7006-T	orf19.7006
orf19.6896-T	orf19.6896
orf19.6897-T	orf19.6897
orf19.6898.1-T	orf19.6898.1
orf19.6899-T	orf19.6899
orf19.6902-T	orf19.6902
orf19.6903-T	orf19.6903
orf19.6905-T	orf19.6905
orf19.6907-T	orf19.6907
orf19.6908-T	orf19.6908
orf19.6910-T	orf19.6910
orf19.6911-T	orf19.6911
orf19.6913-T	orf19.6913
orf19.6916-T	orf19.6916
orf19.6917-T	orf19.6917
orf19.6921-T	orf19.6921
orf19.6588-T	orf19.6588
orf19.6586-T	orf19.6586
orf19.6584-T	orf19.6584
orf19.6583-T	orf19.6583
orf19.6582-T	orf19.6582
orf19.6570-T	orf19.6570
orf19.6569-T	orf19.6569
orf19.6566-T	orf19.6566
orf19.6563-T	orf19.6563
orf19.6558-T	orf19.6558
orf19.6556-T	orf19.6556
orf19.6551.1-T	orf19.6551.1
orf19.6551-T	orf19.6551
orf19.6548-T	orf19.6548
orf19.6541-T	orf19.6541
orf19.6540-T	orf19.6540
orf19.6538-T	orf19.6538
orf19.6534.2-T	orf19.6534.2
orf19.6532-T	orf19.6532
orf19.6531.1-T	orf19.6531.1
orf19.6530-T	orf19.6530
orf19.6528-T	orf19.6528
orf19.6527-T	orf19.6527
orf19.6524-T	orf19.6524
orf19.6522-T	orf19.6522
orf19.6520-T	orf19.6520
orf19.6518-T	orf19.6518
orf19.6514-T	orf19.6514
orf19.6512-T	orf19.6512
orf19.6508-T	orf19.6508
orf19.6503-T	orf19.6503
orf19.6500-T	orf19.6500
orf19.6498-T	orf19.6498
orf19.6496-T	orf19.6496
orf19.6492-T	orf19.6492
orf19.6480-T	orf19.6480
orf19.6477-T	orf19.6477
orf19.6476-T	orf19.6476
orf19.6472-T	orf19.6472
orf19.6469-T	orf19.6469
orf19.6465-T	orf19.6465
orf19.6463-T	orf19.6463
orf19.6462-T	orf19.6462
orf19.6459-T	orf19.6459
orf19.6457-T	orf19.6457
orf19.6455-T	orf19.6455
orf19.6452-T	orf19.6452
orf19.2372-T	orf19.2372
orf19.2371-T	orf19.2371
orf19.3698-T	orf19.3698
orf19.3695-T	orf19.3695
orf19.5182-T	orf19.5182
orf19.5179-T	orf19.5179
orf19.5178-T	orf19.5178
orf19.5175-T	orf19.5175
orf19.5174-T	orf19.5174
orf19.5172-T	orf19.5172
orf19.5171-T	orf19.5171
orf19.5168-T	orf19.5168
orf19.5167-T	orf19.5167
orf19.5166-T	orf19.5166
orf19.5165-T	orf19.5165
orf19.5163-T	orf19.5163
orf19.5161-T	orf19.5161
orf19.5159-T	orf19.5159
orf19.5155-T	orf19.5155
orf19.5148-T	orf19.5148
orf19.5145-T	orf19.5145
orf19.5142-T	orf19.5142
orf19.5137.1-T	orf19.5137.1
orf19.5137-T	orf19.5137
orf19.5136-T	orf19.5136
orf19.5133-T	orf19.5133
orf19.5132-T	orf19.5132
orf19.5130-T	orf19.5130
orf19.5129-T	orf19.5129
orf19.5125-T	orf19.5125
orf19.5124-T	orf19.5124
orf19.1345-T	orf19.1345
orf19.1343-T	orf19.1343
orf19.1342-T	orf19.1342
orf19.1341-T	orf19.1341
orf19.1340-T	orf19.1340
orf19.1338-T	orf19.1338
orf19.1336-T	orf19.1336
orf19.1335-T	orf19.1335
orf19.1334-T	orf19.1334
orf19.1333-T	orf19.1333
orf19.1331-T	orf19.1331
orf19.6685-T	orf19.6685
orf19.6686-T	orf19.6686
orf19.6687-T	orf19.6687
orf19.6690-T	orf19.6690
orf19.6691-T	orf19.6691
orf19.6693-T	orf19.6693
orf19.6694-T	orf19.6694
orf19.6696-T	orf19.6696
orf19.6698-T	orf19.6698
orf19.6701-T	orf19.6701
orf19.5507-T	orf19.5507
orf19.5506-T	orf19.5506
orf19.5505-T	orf19.5505
orf19.5504-T	orf19.5504
orf19.5503-T	orf19.5503
orf19.5501-T	orf19.5501
orf19.7204-T	orf19.7204
orf19.7200-T	orf19.7200
orf19.7199-T	orf19.7199
orf19.7194-T	orf19.7194
orf19.7193-T	orf19.7193
orf19.7188-T	orf19.7188
orf19.7187-T	orf19.7187
orf19.7186-T	orf19.7186
tL(UAA)5-T	tL(UAA)5
orf19.7185-T	orf19.7185
orf19.7184-T	orf19.7184
orf19.7182-T	orf19.7182
orf19.7178-T	orf19.7178
orf19.7177-T	orf19.7177
orf19.7176-T	orf19.7176
orf19.7170-T	orf19.7170
orf19.7167-T	orf19.7167
orf19.7166-T	orf19.7166
orf19.7165-T	orf19.7165
orf19.7161-T	orf19.7161
orf19.7160-T	orf19.7160
orf19.7154-T	orf19.7154
orf19.7153-T	orf19.7153
orf19.7152-T	orf19.7152
orf19.7149-T	orf19.7149
orf19.7141-T	orf19.7141
orf19.7140-T	orf19.7140
orf19.7131-T	orf19.7131
orf19.7128-T	orf19.7128
orf19.7127.1-T	orf19.7127.1
orf19.7127-T	orf19.7127
orf19.7544-T	orf19.7544
tL(CAA)6-T	tL(CAA)6
orf19.7539-T	orf19.7539
orf19.7537-T	orf19.7537
orf19.7534-T	orf19.7534
orf19.7527-T	orf19.7527
orf19.7521-T	orf19.7521
orf19.7518-T	orf19.7518
orf19.7516-T	orf19.7516
orf19.7514-T	orf19.7514
orf19.7513-T	orf19.7513
orf19.7512-T	orf19.7512
orf19.7511-T	orf19.7511
orf19.7509.2-T	orf19.7509.2
orf19.7509.1-T	orf19.7509.1
orf19.7510-T	orf19.7510
orf19.7504-T	orf19.7504
orf19.7503-T	orf19.7503
orf19.7499-T	orf19.7499
orf19.7497-T	orf19.7497
orf19.7495-T	orf19.7495
orf19.7494-T	orf19.7494
orf19.7491-T	orf19.7491
orf19.7490-T	orf19.7490
orf19.7487-T	orf19.7487
orf19.7486-T	orf19.7486
orf19.7485-T	orf19.7485
orf19.7482-T	orf19.7482
orf19.7480-T	orf19.7480
orf19.7479-T	orf19.7479
orf19.7478-T	orf19.7478
orf19.7477-T	orf19.7477
orf19.7475-T	orf19.7475
orf19.7472-T	orf19.7472
orf19.7468-T	orf19.7468
orf19.7466-T	orf19.7466
orf19.7464-T	orf19.7464
orf19.7463-T	orf19.7463
orf19.3287-T	orf19.3287
orf19.3285-T	orf19.3285
orf19.3284-T	orf19.3284
orf19.3280-T	orf19.3280
orf19.3275-T	orf19.3275
orf19.3272-T	orf19.3272
orf19.3266-T	orf19.3266
orf19.3265-T	orf19.3265
orf19.3264.1-T	orf19.3264.1
orf19.3264-T	orf19.3264
orf19.3263-T	orf19.3263
orf19.3261-T	orf19.3261
orf19.3259-T	orf19.3259
orf19.3255-T	orf19.3255
orf19.3252-T	orf19.3252
orf19.3249-T	orf19.3249
orf19.3248-T	orf19.3248
orf19.3247-T	orf19.3247
orf19.3245-T	orf19.3245
orf19.3243-T	orf19.3243
orf19.3241-T	orf19.3241
orf19.3238-T	orf19.3238
orf19.3237-T	orf19.3237
orf19.3235-T	orf19.3235
orf19.3234-T	orf19.3234
orf19.3232-T	orf19.3232
orf19.3228-T	orf19.3228
orf19.3223.1-T	orf19.3223.1
orf19.3223-T	orf19.3223
orf19.3221-T	orf19.3221
orf19.2517-T	orf19.2517
orf19.2519-T	orf19.2519
orf19.2521-T	orf19.2521
orf19.2524-T	orf19.2524
orf19.2525-T	orf19.2525
orf19.2528-T	orf19.2528
orf19.2529-T	orf19.2529
orf19.2531-T	orf19.2531
orf19.2532-T	orf19.2532
orf19.2534-T	orf19.2534
orf19.2538-T	orf19.2538
orf19.2540-T	orf19.2540
orf19.2542-T	orf19.2542
orf19.2544-T	orf19.2544
orf19.2555-T	orf19.2555
orf19.2558-T	orf19.2558
orf19.2564-T	orf19.2564
orf19.2565-T	orf19.2565
orf19.2568-T	orf19.2568
orf19.2570-T	orf19.2570
orf19.2575-T	orf19.2575
orf19.2582-T	orf19.2582
orf19.2583.1-T	orf19.2583.1
orf19.2584-T	orf19.2584
orf19.2591-T	orf19.2591
orf19.2594-T	orf19.2594
orf19.2605-T	orf19.2605
orf19.2607-T	orf19.2607
tL(AAG)1-T	tL(AAG)1
orf19.2611-T	orf19.2611
orf19.2613-T	orf19.2613
orf19.2614-T	orf19.2614
orf19.2615-T	orf19.2615
orf19.2616-T	orf19.2616
orf19.2618-T	orf19.2618
orf19.2619-T	orf19.2619
orf19.3751-T	orf19.3751
orf19.3748-T	orf19.3748
orf19.3740-T	orf19.3740
orf19.3738-T	orf19.3738
snR71-T	snR71
orf19.3735-T	orf19.3735
orf19.3733-T	orf19.3733
orf19.3732-T	orf19.3732
orf19.3728-T	orf19.3728
orf19.3727-T	orf19.3727
orf19.3726-T	orf19.3726
orf19.3724-T	orf19.3724
orf19.3721-T	orf19.3721
orf19.3720-T	orf19.3720
snR33a-T	snR33a
orf19.3719-T	orf19.3719
orf19.176-T	orf19.176
orf19.175-T	orf19.175
orf19.173-T	orf19.173
orf19.172-T	orf19.172
orf19.171-T	orf19.171
orf19.169-T	orf19.169
orf19.163-T	orf19.163
orf19.2819-T	orf19.2819
orf19.2823-T	orf19.2823
orf19.2827-T	orf19.2827
orf19.2828-T	orf19.2828
orf19.2829-T	orf19.2829
orf19.2830-T	orf19.2830
orf19.2832-T	orf19.2832
orf19.2836-T	orf19.2836
orf19.2839-T	orf19.2839
orf19.2841-T	orf19.2841
orf19.2843-T	orf19.2843
orf19.2844-T	orf19.2844
orf19.2846-T	orf19.2846
orf19.2847.1-T	orf19.2847.1
orf19.2848-T	orf19.2848
orf19.2850-T	orf19.2850
orf19.2853-T	orf19.2853
orf19.2422-T	orf19.2422
orf19.2419-T	orf19.2419
orf19.2417-T	orf19.2417
orf19.2415-T	orf19.2415
orf19.2414-T	orf19.2414
orf19.2412-T	orf19.2412
orf19.2410-T	orf19.2410
orf19.2408-T	orf19.2408
orf19.2407-T	orf19.2407
orf19.2406-T	orf19.2406
orf19.2400-T	orf19.2400
orf19.2397.3-T	orf19.2397.3
orf19.2397-T	orf19.2397
orf19.2396-T	orf19.2396
orf19.2391-T	orf19.2391
orf19.2386-T	orf19.2386
orf19.2384-T	orf19.2384
orf19.2382-T	orf19.2382
orf19.2381-T	orf19.2381
orf19.2378-T	orf19.2378
orf19.2376-T	orf19.2376
orf19.4384-T	orf19.4384
orf19.4388-T	orf19.4388
orf19.4390-T	orf19.4390
orf19.4391-T	orf19.4391
orf19.4392-T	orf19.4392
orf19.4393-T	orf19.4393
orf19.4394-T	orf19.4394
orf19.4396-T	orf19.4396
orf19.4398-T	orf19.4398
orf19.4399-T	orf19.4399
orf19.4400-T	orf19.4400
orf19.4361-T	orf19.4361
orf19.4363-T	orf19.4363
orf19.4366-T	orf19.4366
orf19.4368-T	orf19.4368
orf19.4371-T	orf19.4371
orf19.4375-T	orf19.4375
orf19.4379-T	orf19.4379
orf19.4356-T	orf19.4356
orf19.4358-T	orf19.4358
orf19.465-T	orf19.465
orf19.467-T	orf19.467
orf19.469-T	orf19.469
orf19.475-T	orf19.475
orf19.477-T	orf19.477
orf19.480-T	orf19.480
orf19.482-T	orf19.482
orf19.486-T	orf19.486
orf19.490-T	orf19.490
orf19.494-T	orf19.494
orf19.498-T	orf19.498
orf19.499-T	orf19.499
orf19.501-T	orf19.501
orf19.505-T	orf19.505
orf19.506-T	orf19.506
orf19.511-T	orf19.511
orf19.513-T	orf19.513
orf19.514-T	orf19.514
SCR1-T	SCR1
orf19.517-T	orf19.517
orf19.518-T	orf19.518
orf19.520-T	orf19.520
orf19.522-T	orf19.522
orf19.527-T	orf19.527
orf19.529.1-T	orf19.529.1
orf19.530-T	orf19.530
orf19.533-T	orf19.533
orf19.538-T	orf19.538
orf19.542-T	orf19.542
orf19.542.2-T	orf19.542.2
orf19.543-T	orf19.543
orf19.544.1-T	orf19.544.1
orf19.549-T	orf19.549
orf19.551-T	orf19.551
orf19.1741-T	orf19.1741
orf19.1738.1-T	orf19.1738.1
orf19.1735-T	orf19.1735
orf19.6318-T	orf19.6318
orf19.6316.4-T	orf19.6316.4
orf19.6314-T	orf19.6314
orf19.6313.2-T	orf19.6313.2
orf19.6313-T	orf19.6313
orf19.6312-T	orf19.6312
orf19.6311-T	orf19.6311
orf19.6305-T	orf19.6305
orf19.6304-T	orf19.6304
orf19.1803-T	orf19.1803
orf19.1804-T	orf19.1804
orf19.1805-T	orf19.1805
orf19.1806-T	orf19.1806
orf19.1808-T	orf19.1808
orf19.652-T	orf19.652
orf19.651-T	orf19.651
orf19.649-T	orf19.649
orf19.647.3-T	orf19.647.3
orf19.646-T	orf19.646
tH(GUG)1-T	tH(GUG)1
orf19.645.1-T	orf19.645.1
orf19.643-T	orf19.643
orf19.642-T	orf19.642
orf19.640-T	orf19.640
orf19.639.1-T	orf19.639.1
orf19.555-T	orf19.555
orf19.557-T	orf19.557
orf19.1008-T	orf19.1008
orf19.1009-T	orf19.1009
orf19.1010-T	orf19.1010
orf19.1012-T	orf19.1012
orf19.5288.1-T	orf19.5288.1
snR161a-T	snR161a
TER1-T	TER1
orf19.5285-T	orf19.5285
orf19.5284-T	orf19.5284
orf19.3512-T	orf19.3512
orf19.3515-T	orf19.3515
orf19.3517-T	orf19.3517
orf19.3518-T	orf19.3518
orf19.3519-T	orf19.3519
orf19.5851-T	orf19.5851
orf19.5850-T	orf19.5850
orf19.5846-T	orf19.5846
orf19.6652-T	orf19.6652
orf19.6649-T	orf19.6649
orf19.6648-T	orf19.6648
orf19.6643-T	orf19.6643
orf19.6640-T	orf19.6640
orf19.6637-T	orf19.6637
orf19.6635-T	orf19.6635
orf19.6634-T	orf19.6634
orf19.6628-T	orf19.6628
tV(AAC)4-T	tV(AAC)4
orf19.6627-T	orf19.6627
tS(AGA)3-T	tS(AGA)3
orf19.6626-T	orf19.6626
orf19.6624-T	orf19.6624
orf19.6623-T	orf19.6623
orf19.460-T	orf19.460
orf19.458.1-T	orf19.458.1
orf19.457-T	orf19.457
orf19.451-T	orf19.451
orf19.3848-T	orf19.3848
orf19.3851-T	orf19.3851
orf19.3854-T	orf19.3854
orf19.3856-T	orf19.3856
orf19.3858-T	orf19.3858
orf19.3859-T	orf19.3859
orf19.3861-T	orf19.3861
orf19.3862-T	orf19.3862
orf19.3867-T	orf19.3867
orf19.3869-T	orf19.3869
orf19.3872-T	orf19.3872
orf19.3873-T	orf19.3873
orf19.3874-T	orf19.3874
orf19.3877-T	orf19.3877
orf19.3878-T	orf19.3878
orf19.3879-T	orf19.3879
orf19.3885-T	orf19.3885
orf19.726-T	orf19.726
orf19.725-T	orf19.725
orf19.721-T	orf19.721
orf19.720-T	orf19.720
orf19.719-T	orf19.719
orf19.715-T	orf19.715
orf19.713-T	orf19.713
orf19.712-T	orf19.712
orf19.693-T	orf19.693
orf19.696-T	orf19.696
orf19.697-T	orf19.697
snR66-T	snR66
orf19.700-T	orf19.700
orf19.701-T	orf19.701
orf19.706-T	orf19.706
orf19.707-T	orf19.707
orf19.708-T	orf19.708
orf19.1856-T	orf19.1856
orf19.1853-T	orf19.1853
orf19.1852-T	orf19.1852
orf19.1849-T	orf19.1849
orf19.1842-T	orf19.1842
orf19.1841-T	orf19.1841
orf19.178-T	orf19.178
orf19.2370-T	orf19.2370
orf19.2369-T	orf19.2369
orf19.2367-T	orf19.2367
orf19.2366-T	orf19.2366
orf19.2364-T	orf19.2364
orf19.2363-T	orf19.2363
orf19.2361-T	orf19.2361
orf19.1815-T	orf19.1815
orf19.1814-T	orf19.1814
orf19.1813-T	orf19.1813
orf19.734-T	orf19.734
orf19.732-T	orf19.732
orf19.731-T	orf19.731
orf19.730-T	orf19.730
orf19.6152-T	orf19.6152
orf19.6151-T	orf19.6151
orf19.6147-T	orf19.6147
orf19.6140-T	orf19.6140
orf19.6139-T	orf19.6139
orf19.6138-T	orf19.6138
orf19.6137-T	orf19.6137
orf19.6135.1-T	orf19.6135.1
orf19.6134-T	orf19.6134
orf19.6133-T	orf19.6133
orf19.6132-T	orf19.6132
orf19.6126-T	orf19.6126
orf19.6124-T	orf19.6124
orf19.6118-T	orf19.6118
orf19.6117-T	orf19.6117
orf19.2620-T	orf19.2620
orf19.2621-T	orf19.2621
orf19.729.1-T	orf19.729.1
orf19.729-T	orf19.729
orf19.6293-T	orf19.6293
orf19.6291-T	orf19.6291
orf19.6287-T	orf19.6287
orf19.6285-T	orf19.6285
orf19.6283-T	orf19.6283
orf19.3487-T	orf19.3487
orf19.1985-T	orf19.1985
orf19.1986-T	orf19.1986
orf19.2633-T	orf19.2633
orf19.2633.1-T	orf19.2633.1
orf19.3704.1-T	orf19.3704.1
orf19.3706-T	orf19.3706
orf19.3708-T	orf19.3708
orf19.3710-T	orf19.3710
orf19.3711-T	orf19.3711
orf19.3714-T	orf19.3714
orf19.612-T	orf19.612
orf19.610-T	orf19.610
orf19.606-T	orf19.606
orf19.604-T	orf19.604
orf19.603-T	orf19.603
orf19.596.2-T	orf19.596.2
orf19.592-T	orf19.592
orf19.6365-T	orf19.6365
orf19.6366-T	orf19.6366
orf19.6367-T	orf19.6367
orf19.6371-T	orf19.6371
orf19.6374-T	orf19.6374
snR65-T	snR65
orf19.6375-T	orf19.6375
orf19.6376-T	orf19.6376
orf19.6379-T	orf19.6379
tK(UUU)5-T	tK(UUU)5
orf19.6391-T	orf19.6391
orf19.6392-T	orf19.6392
orf19.6393-T	orf19.6393
orf19.6399-T	orf19.6399
orf19.6400-T	orf19.6400
orf19.6402-T	orf19.6402
orf19.6403-T	orf19.6403
orf19.6404-T	orf19.6404
tI(AAU)5-T	tI(AAU)5
orf19.6407-T	orf19.6407
orf19.6408-T	orf19.6408
orf19.6411-T	orf19.6411
orf19.6413-T	orf19.6413
orf19.6414.3-T	orf19.6414.3
orf19.6416-T	orf19.6416
orf19.6417-T	orf19.6417
orf19.6418-T	orf19.6418
orf19.6420-T	orf19.6420
orf19.6423-T	orf19.6423
orf19.6425-T	orf19.6425
orf19.6432-T	orf19.6432
orf19.6435-T	orf19.6435
orf19.6437-T	orf19.6437
orf19.6442-T	orf19.6442
orf19.6448-T	orf19.6448
orf19.6449-T	orf19.6449
tE(UUC)7-T	tE(UUC)7
orf19.6450-T	orf19.6450
RDN18-T	RDN18
ITS1-T	ITS1
RDN58-T	RDN58
ITS2-T	ITS2
RDN25-T	RDN25
orf19.7279.1-T	orf19.7279.1
orf19.7280-T	orf19.7280
orf19.7281-T	orf19.7281
orf19.7282-T	orf19.7282
orf19.7288-T	orf19.7288
orf19.7291-T	orf19.7291
orf19.7292-T	orf19.7292
tM(CAU)4-T	tM(CAU)4
orf19.7300-T	orf19.7300
orf19.7303-T	orf19.7303
orf19.7311-T	orf19.7311
orf19.7314-T	orf19.7314
orf19.7319-T	orf19.7319
orf19.7324-T	orf19.7324
orf19.7326-T	orf19.7326
orf19.7329-T	orf19.7329
orf19.7331-T	orf19.7331
orf19.7332-T	orf19.7332
orf19.7335-T	orf19.7335
orf19.7337-T	orf19.7337
orf19.7342-T	orf19.7342
orf19.7343-T	orf19.7343
orf19.7344-T	orf19.7344
orf19.6605-T	orf19.6605
orf19.6602-T	orf19.6602
tN(GUU)4-T	tN(GUU)4
orf19.6598-T	orf19.6598
orf19.6597-T	orf19.6597
orf19.6592-T	orf19.6592
orf19.6591-T	orf19.6591
orf19.6590-T	orf19.6590
orf19.7546-T	orf19.7546
orf19.7548-T	orf19.7548
orf19.7551-T	orf19.7551
orf19.7553-T	orf19.7553
orf19.7554-T	orf19.7554
orf19.7558-T	orf19.7558
orf19.7561-T	orf19.7561
orf19.7565-T	orf19.7565
orf19.7566-T	orf19.7566
orf19.7567-T	orf19.7567
orf19.7568-T	orf19.7568
orf19.7571-T	orf19.7571
orf19.7572-T	orf19.7572
orf19.7574-T	orf19.7574
orf19.7579-T	orf19.7579
orf19.7580-T	orf19.7580
orf19.7581-T	orf19.7581
orf19.7586-T	orf19.7586
orf19.7589-T	orf19.7589
orf19.7590-T	orf19.7590
orf19.7592-T	orf19.7592
orf19.7594-T	orf19.7594
orf19.7596-T	orf19.7596
orf19.7597-T	orf19.7597
orf19.7598-T	orf19.7598
orf19.7599-T	orf19.7599
orf19.7601-T	orf19.7601
orf19.7603-T	orf19.7603
orf19.7605-T	orf19.7605
orf19.7606-T	orf19.7606
orf19.7608-T	orf19.7608
orf19.7609-T	orf19.7609
orf19.7610-T	orf19.7610
orf19.7613-T	orf19.7613
orf19.7615-T	orf19.7615
orf19.7617-T	orf19.7617
orf19.7619-T	orf19.7619
orf19.7621-T	orf19.7621
snR13-T	snR13
orf19.7625-T	orf19.7625
orf19.7626-T	orf19.7626
orf19.7629-T	orf19.7629
orf19.7632-T	orf19.7632
orf19.7635-T	orf19.7635
orf19.7638-T	orf19.7638
orf19.7642-T	orf19.7642
orf19.7646-T	orf19.7646
orf19.7648-T	orf19.7648
orf19.7650-T	orf19.7650
orf19.7652-T	orf19.7652
orf19.7654-T	orf19.7654
orf19.7655-T	orf19.7655
orf19.7657-T	orf19.7657
orf19.7658-T	orf19.7658
orf19.7661-T	orf19.7661
orf19.7663-T	orf19.7663
orf19.7666-T	orf19.7666
orf19.7668-T	orf19.7668
orf19.7673-T	orf19.7673
orf19.7545-T	orf19.7545
orf19.7539.1-T	orf19.7539.1
orf19.7538-T	orf19.7538
orf19.7531-T	orf19.7531
orf19.7529-T	orf19.7529
orf19.7523-T	orf19.7523
orf19.7522-T	orf19.7522
orf19.7520-T	orf19.7520
orf19.7519-T	orf19.7519
orf19.7517-T	orf19.7517
orf19.7507-T	orf19.7507
orf19.7506-T	orf19.7506
orf19.7502-T	orf19.7502
orf19.7501-T	orf19.7501
orf19.7500-T	orf19.7500
orf19.7499.1-T	orf19.7499.1
orf19.7498-T	orf19.7498
orf19.7492-T	orf19.7492
orf19.7489.3-T	orf19.7489.3
orf19.7489-T	orf19.7489
snR35a-T	snR35a
orf19.7488-T	orf19.7488
SNRNAU5-T	SNRNAU5
orf19.7484-T	orf19.7484
orf19.7483-T	orf19.7483
orf19.7481-T	orf19.7481
orf19.7473-T	orf19.7473
orf19.7469-T	orf19.7469
orf19.7460-T	orf19.7460
orf19.3286-T	orf19.3286
orf19.3283-T	orf19.3283
tT(AGU)3-T	tT(AGU)3
orf19.3282-T	orf19.3282
orf19.3281-T	orf19.3281
orf19.3279-T	orf19.3279
orf19.3278-T	orf19.3278
orf19.3277-T	orf19.3277
orf19.3276-T	orf19.3276
orf19.3273-T	orf19.3273
orf19.3271-T	orf19.3271
orf19.3269-T	orf19.3269
orf19.3268-T	orf19.3268
orf19.3267-T	orf19.3267
orf19.3265.1-T	orf19.3265.1
orf19.3260-T	orf19.3260
orf19.3256-T	orf19.3256
orf19.3254-T	orf19.3254
orf19.3251-T	orf19.3251
orf19.3250-T	orf19.3250
orf19.3244-T	orf19.3244
orf19.3242-T	orf19.3242
orf19.3240-T	orf19.3240
orf19.3239-T	orf19.3239
orf19.3234.1-T	orf19.3234.1
orf19.3233-T	orf19.3233
orf19.3231-T	orf19.3231
orf19.3230-T	orf19.3230
orf19.3229-T	orf19.3229
orf19.3227-T	orf19.3227
orf19.3226-T	orf19.3226
orf19.3225-T	orf19.3225
orf19.3222-T	orf19.3222
orf19.2518-T	orf19.2518
orf19.2520-T	orf19.2520
orf19.2527-T	orf19.2527
orf19.2529.1-T	orf19.2529.1
tL(UAA)2-T	tL(UAA)2
orf19.2530-T	orf19.2530
orf19.2533.1-T	orf19.2533.1
orf19.2537-T	orf19.2537
orf19.2539-T	orf19.2539
orf19.2541-T	orf19.2541
orf19.2545-T	orf19.2545
orf19.2546-T	orf19.2546
orf19.2547-T	orf19.2547
orf19.2549-T	orf19.2549
orf19.2551-T	orf19.2551
orf19.2552-T	orf19.2552
orf19.2553-T	orf19.2553
orf19.2557-T	orf19.2557
orf19.2559-T	orf19.2559
orf19.2560-T	orf19.2560
orf19.2563-T	orf19.2563
orf19.2571-T	orf19.2571
orf19.2573-T	orf19.2573
orf19.2574-T	orf19.2574
orf19.2579-T	orf19.2579
orf19.2580-T	orf19.2580
orf19.2581-T	orf19.2581
orf19.2583-T	orf19.2583
orf19.2583.2-T	orf19.2583.2
orf19.2585-T	orf19.2585
orf19.2587-T	orf19.2587
orf19.2590-T	orf19.2590
orf19.2593-T	orf19.2593
orf19.2597-T	orf19.2597
orf19.2598-T	orf19.2598
orf19.2599-T	orf19.2599
orf19.2600-T	orf19.2600
orf19.2601-T	orf19.2601
orf19.2602-T	orf19.2602
orf19.2604-T	orf19.2604
orf19.2606-T	orf19.2606
orf19.2608-T	orf19.2608
orf19.2609-T	orf19.2609
orf19.2610-T	orf19.2610
orf19.2612-T	orf19.2612
orf19.3753-T	orf19.3753
orf19.3752-T	orf19.3752
orf19.3749-T	orf19.3749
orf19.3746-T	orf19.3746
orf19.3744-T	orf19.3744
orf19.3743-T	orf19.3743
orf19.3742-T	orf19.3742
orf19.3737-T	orf19.3737
tV(AAC)3-T	tV(AAC)3
orf19.3736-T	orf19.3736
orf19.3734-T	orf19.3734
orf19.3730-T	orf19.3730
orf19.3722-T	orf19.3722
orf19.168-T	orf19.168
orf19.166-T	orf19.166
orf19.164-T	orf19.164
orf19.2818-T	orf19.2818
orf19.2820-T	orf19.2820
orf19.2821-T	orf19.2821
orf19.2822-T	orf19.2822
orf19.2825-T	orf19.2825
snR5c-T	snR5c
orf19.2826-T	orf19.2826
orf19.2831-T	orf19.2831
orf19.2833-T	orf19.2833
orf19.2834-T	orf19.2834
orf19.2835-T	orf19.2835
orf19.2837-T	orf19.2837
orf19.2838-T	orf19.2838
orf19.2842-T	orf19.2842
orf19.2847-T	orf19.2847
orf19.2849-T	orf19.2849
orf19.2851-T	orf19.2851
orf19.2852-T	orf19.2852
orf19.2857-T	orf19.2857
orf19.2859-T	orf19.2859
orf19.2862-T	orf19.2862
orf19.2863-T	orf19.2863
orf19.2863.1-T	orf19.2863.1
orf19.2426-T	orf19.2426
orf19.2864.1-T	orf19.2864.1
orf19.2425-T	orf19.2425
orf19.2423-T	orf19.2423
orf19.2418-T	orf19.2418
orf19.2416.1-T	orf19.2416.1
orf19.2411-T	orf19.2411
SNRNAU1-T	SNRNAU1
orf19.2404-T	orf19.2404
orf19.2402-T	orf19.2402
orf19.2401-T	orf19.2401
orf19.2399-T	orf19.2399
orf19.2398-T	orf19.2398
orf19.2395-T	orf19.2395
orf19.2394-T	orf19.2394
orf19.2393-T	orf19.2393
orf19.2392-T	orf19.2392
orf19.2389-T	orf19.2389
orf19.2387-T	orf19.2387
orf19.2385-T	orf19.2385
orf19.2383-T	orf19.2383
orf19.2379-T	orf19.2379
orf19.4395-T	orf19.4395
orf19.4401-T	orf19.4401
orf19.4384.1-T	orf19.4384.1
orf19.4383-T	orf19.4383
orf19.4382-T	orf19.4382
orf19.4381-T	orf19.4381
orf19.4380.1-T	orf19.4380.1
orf19.4362-T	orf19.4362
orf19.4365-T	orf19.4365
orf19.4367-T	orf19.4367
